"month","count","level_2","mean","median","p25","p75","p9","p91","stdDev","model","region","wateryear","source","cropname","include","num_days","crop_acft"
"JAN",77889,2006,11.9356648563982,12,12,12,12,12,0.245349002238714,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Urban","no",31,2102.77851685633
"JAN",99908,2007,11,11,11,11,11,11,0,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Water","no",31,2485.78600137783
"JAN",21133,2008,11.2285525008281,11,11,11,11,12,0.41990029196621,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Wet herbaceous/sub irrigated pasture","yes",31,536.729807445531
"JUL",0,0,NA,NA,NA,NA,NA,NA,NA,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson",NA,"no",31,NA
"JUL",71033,1,62.5312038066814,63,61,64,60,65,1.90464729380287,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Alfalfa","yes",31,10046.7994731644
"JUL",7448,12,12.2673200859291,8,8,9,8,9,15.4203314710944,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Safflower","yes",31,206.661773911897
"JUL",0,14,NA,NA,NA,NA,NA,NA,NA,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Sudan Grass","no",31,NA
"JUL",0,22,NA,NA,NA,NA,NA,NA,NA,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Sunflower","yes",31,NA
"JUL",170194,23,70.6675558480323,71,70,71,69,73,1.31748327819983,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Corn","yes",31,27204.1464338604
"JUL",12376,24,70.4741435035553,71,70,71,69,72,1.23838253354163,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Rice","yes",31,1972.79016783598
"JUL",5165,108,70.8240077444337,71,70,72,69,72,1.26758859264797,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Bush Berries","yes",31,827.41161324784
"JUL",29539,109,57.5299434645723,58,57,58,57,58,0.719135449150017,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Vineyards","yes",31,3843.79770995083
"JUL",0,201,NA,NA,NA,NA,NA,NA,NA,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Asparagus","yes",31,NA
"JUL",0,211,NA,NA,NA,NA,NA,NA,NA,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Carrots","yes",31,NA
"JUL",9464,246,9.98668639053254,10,10,10,10,10,0.114613948847447,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Potatoes","yes",31,213.779930385249
"JUL",3848,277,62.6863305613306,64,63,64,58,64,2.41510756269322,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Cucurbit","yes",31,545.605449644905
"JUL",34912,278,66.4146998166819,67,65,68,61,70,2.47457266106582,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Tomatoes","yes",31,5244.56811886456
"JUL",2603,279,65.648482520169,68,67,69,58,69,4.42773370701496,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Truck Crops","yes",31,386.517932200759
"JUL",0,284,NA,NA,NA,NA,NA,NA,NA,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Eucalyptus","no",31,NA
"JUL",46,403,74,74,74,74,74,74,0,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Cherries","yes",31,7.69946127591031
"JUL",199,409,50.0251256281407,50,50,50,50,50,0.156506648265409,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Olives","yes",31,22.5170790251725
"JUL",0,412,NA,NA,NA,NA,NA,NA,NA,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Pears","yes",31,NA
"JUL",0,425,NA,NA,NA,NA,NA,NA,NA,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Citrus","yes",31,NA
"JUL",1730,500,80.693063583815,81,81,82,77,82,1.59587922439233,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Almonds","yes",31,315.757078336018
"JUL",0,502,NA,NA,NA,NA,NA,NA,NA,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Pistachios","yes",31,NA
"JUL",6217,503,82.5322502814862,83,82,83,82,83,0.611900613692063,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Walnuts","yes",31,1160.58069302392
"JUL",0,752,NA,NA,NA,NA,NA,NA,NA,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Young Orchard","yes",31,NA
"JUL",0,756,NA,NA,NA,NA,NA,NA,NA,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Nursery","no",31,NA
"JUL",6317,800,64.8568940952984,65,63,68,61,69,2.71915421223421,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Pasture","yes",31,926.697116392988
"JUL",7665,908,60.1859099804305,60,60,61,59,61,0.77418208236713,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Turf","yes",31,1043.46473945632
"JUL",47375,913,78.3037678100264,79,77,81,71,82,3.57195017042039,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Semi-agricultural/ROW","yes",31,8390.78649442691
"JUL",7,914,80,80,80,80,80,80,0,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Other Deciduous","yes",31,1.26665637911568
"JUL",87282,916,8.35159597626085,8,8,9,8,9,0.477468580890969,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Fallow","yes",31,1648.78851360375
"JUL",3344,2002,76.6465311004785,76,76,78,75,79,1.51687081112565,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Floating Vegetation","no",31,579.735053402899
"JUL",5658,2003,65.4964651820431,66,63,66,63,69,2.00478524846885,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Forage Grass","yes",31,838.20759699341
"JUL",25296,2004,77.0682321315623,77,76,78,75,79,1.23109087009381,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Riparian","no",31,4409.5882337515
"JUL",47556,2005,8.31670031121205,8,8,9,8,9,0.465189449676407,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Upland Herbaceous","no",31,894.596424727971
"JUL",77889,2006,57.5115484856655,58,57,58,57,58,1.01371320061213,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Urban","no",31,10132.1585417985
"JUL",99908,2007,75.7620610962085,76,74,77,72,79,2.24399862995805,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Water","no",31,17120.7519007715
"JUL",21133,2008,66.6105143614253,67,66,68,64,68,1.44599698741097,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Wet herbaceous/sub irrigated pasture","yes",31,3184.01223527422
"JUN",0,0,NA,NA,NA,NA,NA,NA,NA,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson",NA,"no",30,NA
"JUN",71033,1,61.4975293173595,62,60,63,59,63,1.48698034950478,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Alfalfa","yes",30,9561.98754666273
"JUN",7448,12,58.7454350161117,59,58,60,58,60,1.58831261036598,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Safflower","yes",30,957.732313639559
"JUN",0,14,NA,NA,NA,NA,NA,NA,NA,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Sudan Grass","no",30,NA
"JUN",0,22,NA,NA,NA,NA,NA,NA,NA,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Sunflower","yes",30,NA
"JUN",170194,23,51.0050001762694,51,51,51,50,52,0.682660607700189,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Corn","yes",30,19001.4764338592
"JUN",12376,24,71.337265675501,72,71,72,70,72,0.892774860418087,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Rice","yes",30,1932.53384348478
"JUN",5165,108,72.4606001936108,73,72,73,71,73,0.796559900207033,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Bush Berries","yes",30,819.223876367722
"JUN",29539,109,55.9867971156776,56,56,56,56,56,0.439849959919194,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Vineyards","yes",30,3620.02658959085
"JUN",0,201,NA,NA,NA,NA,NA,NA,NA,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Asparagus","yes",30,NA
"JUN",0,211,NA,NA,NA,NA,NA,NA,NA,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Carrots","yes",30,NA
"JUN",9464,246,67.3590448013525,67,67,68,67,68,0.65173915239201,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Potatoes","yes",30,1395.40733035185
"JUN",3848,277,60.7232328482328,64,63,64,47,64,6.61516879268857,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Cucurbit","yes",30,511.470154688895
"JUN",34912,278,65.7821379468378,65,64,66,63,73,2.86413701756705,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Tomatoes","yes",30,5027.04834174153
"JUN",2603,279,59.0599308490204,65,65,67,38,67,12.0861717573354,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Truck Crops","yes",30,336.509594119685
"JUN",0,284,NA,NA,NA,NA,NA,NA,NA,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Eucalyptus","no",30,NA
"JUN",46,403,71,71,71,71,71,71,0,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Cherries","yes",30,7.14902027798124
"JUN",199,409,49,49,49,49,49,49,0,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Olives","yes",30,21.3441814851791
"JUN",0,412,NA,NA,NA,NA,NA,NA,NA,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Pears","yes",30,NA
"JUN",0,425,NA,NA,NA,NA,NA,NA,NA,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Citrus","yes",30,NA
"JUN",1730,500,74.0549132947977,74,74,75,71,75,1.34932722199597,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Almonds","yes",30,280.433782276046
"JUN",0,502,NA,NA,NA,NA,NA,NA,NA,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Pistachios","yes",30,NA
"JUN",6217,503,72.8640823548335,73,73,73,72,73,0.399080008013459,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Walnuts","yes",30,991.573052616164
"JUN",0,752,NA,NA,NA,NA,NA,NA,NA,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Young Orchard","yes",30,NA
"JUN",0,756,NA,NA,NA,NA,NA,NA,NA,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Nursery","no",30,NA
"JUN",6317,800,63.9254392908026,64,62,67,61,67,2.13520665811208,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Pasture","yes",30,883.924042129072
"JUN",7665,908,58.6694063926941,59,58,59,58,59,0.505194904563211,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Turf","yes",30,984.360553591072
"JUN",47375,913,70.3332137203166,72,70,73,63,73,3.74239602171485,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Semi-agricultural/ROW","yes",30,7293.56795191779
"JUN",7,914,72,72,72,72,72,72,0,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Other Deciduous","yes",30,1.10321684632656
"JUN",87282,916,11.5919433560184,12,11,12,11,12,0.491473721865229,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Fallow","yes",30,2214.6815519328
"JUN",3344,2002,71.7831937799043,72,71,72,71,73,1.03031436683529,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Floating Vegetation","no",30,525.435479053108
"JUN",5658,2003,64.5100742311771,65,63,65,63,66,1.34318947490819,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Forage Grass","yes",30,798.952266816472
"JUN",25296,2004,72.1630297280202,72,71,73,71,74,0.976633741299222,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Riparian","no",30,3995.73759343447
"JUN",47556,2005,11.6940028597864,12,11,12,11,12,0.460828482620944,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Upland Herbaceous","no",30,1217.30347733954
"JUN",77889,2006,56.3235501803849,57,56,57,56,57,0.963089106520746,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Urban","no",30,9602.76935829747
"JUN",99908,2007,74.570074468511,75,73,76,72,77,1.75889462445475,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Water","no",30,16307.7930119232
"JUN",21133,2008,65.2802252401457,66,65,66,64,66,1.02087486889196,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Wet herbaceous/sub irrigated pasture","yes",30,3019.76499015118
"MAR",0,0,NA,NA,NA,NA,NA,NA,NA,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson",NA,"no",31,NA
"MAR",71033,1,25.3911984570552,25,25,26,25,26,0.488018672032925,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Alfalfa","yes",31,4079.56769983209
"MAR",7448,12,17.9742212674544,18,18,18,18,18,0.158474570496255,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Safflower","yes",31,302.803254973168
"MAR",0,14,NA,NA,NA,NA,NA,NA,NA,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Sudan Grass","no",31,NA
"MAR",0,22,NA,NA,NA,NA,NA,NA,NA,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Sunflower","yes",31,NA
"MAR",170194,23,17.8642842873427,18,18,18,17,18,0.342486434760911,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Corn","yes",31,6877.02581272328
"MAR",12376,24,18,18,18,18,18,18,0,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Rice","yes",31,503.875907612218
"MAR",5165,108,18,18,18,18,18,18,0,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Bush Berries","yes",31,210.287577797116
"MAR",29539,109,18.9923490978029,19,19,19,19,19,0.0871341832615552,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Vineyards","yes",31,1268.95219380283
"MAR",0,201,NA,NA,NA,NA,NA,NA,NA,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Asparagus","yes",31,NA
"MAR",0,211,NA,NA,NA,NA,NA,NA,NA,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Carrots","yes",31,NA
"MAR",9464,246,18,18,18,18,18,18,0,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Potatoes","yes",31,385.31687052699
"MAR",3848,277,18,18,18,18,18,18,0,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Cucurbit","yes",31,156.667299005479
"MAR",34912,278,17.9543137030247,18,18,18,18,18,0.208803877463881,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Tomatoes","yes",31,1417.79788966727
"MAR",2603,279,18,18,18,18,18,18,0,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Truck Crops","yes",31,105.978424976939
"MAR",0,284,NA,NA,NA,NA,NA,NA,NA,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Eucalyptus","no",31,NA
"MAR",46,403,18,18,18,18,18,18,0,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Cherries","yes",31,1.87284193197818
"MAR",199,409,22,22,22,22,22,22,0,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Olives","yes",31,9.90253862101508
"MAR",0,412,NA,NA,NA,NA,NA,NA,NA,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Pears","yes",31,NA
"MAR",0,425,NA,NA,NA,NA,NA,NA,NA,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Citrus","yes",31,NA
"MAR",1730,500,20,20,20,20,20,20,0,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Almonds","yes",31,78.2612691382188
"MAR",0,502,NA,NA,NA,NA,NA,NA,NA,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Pistachios","yes",31,NA
"MAR",6217,503,18,18,18,18,18,18,0,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Walnuts","yes",31,253.118658502356
"MAR",0,752,NA,NA,NA,NA,NA,NA,NA,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Young Orchard","yes",31,NA
"MAR",0,756,NA,NA,NA,NA,NA,NA,NA,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Nursery","no",31,NA
"MAR",6317,800,26.2577172708564,26,26,27,26,27,0.437377501889032,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Pasture","yes",31,375.179095721282
"MAR",7665,908,24.1898238747554,24,24,24,24,25,0.392161664786578,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Turf","yes",31,419.38766523881
"MAR",47375,913,17.966290237467,18,18,18,18,18,0.18048106394566,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Semi-agricultural/ROW","yes",31,1925.21138759544
"MAR",7,914,18,18,18,18,18,18,0,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Other Deciduous","yes",31,0.284997685301028
"MAR",87282,916,17.955764075067,18,18,18,18,18,0.2056188412532,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Fallow","yes",31,3544.86228070675
"MAR",3344,2002,23.4061004784689,23,23,24,23,24,0.49110373634929,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Floating Vegetation","no",31,177.037847845329
"MAR",5658,2003,26.0804171085189,26,26,26,26,26,0.271937855357305,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Forage Grass","yes",31,333.770741556156
"MAR",25296,2004,23.3146742567995,23,23,24,23,24,0.46438601282463,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Riparian","no",31,1333.98821321124
"MAR",47556,2005,17.8747581798301,18,18,18,17,18,0.330992910272188,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Upland Herbaceous","no",31,1922.72105067865
"MAR",77889,2006,23.9359858259831,24,24,24,24,24,0.24477818436655,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Urban","no",31,4216.94789357914
"MAR",99908,2007,29.0007106538015,29,29,29,29,29,0.327609886014182,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Water","no",31,6553.59641574805
"MAR",21133,2008,26.203899115128,26,26,26,26,27,0.402894857224532,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Wet herbaceous/sub irrigated pasture","yes",31,1252.55804123884
"MAY",0,0,NA,NA,NA,NA,NA,NA,NA,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson",NA,"no",31,NA
"MAY",71033,1,47.0416285388481,47,46,48,45,48,1.04993310683083,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Alfalfa","yes",31,7558.11147154657
"MAY",7448,12,34.7133458646617,36,35,36,35,37,3.91057040318027,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Safflower","yes",31,584.799417032971
"MAY",0,14,NA,NA,NA,NA,NA,NA,NA,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Sudan Grass","no",31,NA
"MAY",0,22,NA,NA,NA,NA,NA,NA,NA,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Sunflower","yes",31,NA
"MAY",170194,23,20.1583487079451,20,20,20,20,21,0.494849925496286,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Corn","yes",31,7760.1476877883
"MAY",12376,24,51.6608758888171,52,51,52,51,52,0.632793752758189,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Rice","yes",31,1446.14837369555
"MAY",5165,108,49.0563407550823,49,49,49,48,50,0.662741649332642,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Bush Berries","yes",31,573.107726276454
"MAY",29539,109,42.8832391076204,43,43,43,43,43,0.729094170479824,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Vineyards","yes",31,2865.1948246508
"MAY",0,201,NA,NA,NA,NA,NA,NA,NA,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Asparagus","yes",31,NA
"MAY",0,211,NA,NA,NA,NA,NA,NA,NA,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Carrots","yes",31,NA
"MAY",9464,246,56.853550295858,57,57,57,56,57,0.507865096102116,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Potatoes","yes",31,1217.03511546382
"MAY",3848,277,35.3082120582121,39,38,39,19,39,7.67418080743596,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Cucurbit","yes",31,307.313456437377
"MAY",34912,278,24.0902554995417,22,21,22,21,47,7.65069468421236,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Tomatoes","yes",31,1902.33466863406
"MAY",2603,279,35.6288897426047,39,38,39,26,39,5.52650538857709,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Truck Crops","yes",31,209.771867699904
"MAY",0,284,NA,NA,NA,NA,NA,NA,NA,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Eucalyptus","no",31,NA
"MAY",46,403,44,44,44,44,44,44,0,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Cherries","yes",31,4.57805805594667
"MAY",199,409,38,38,38,38,38,38,0,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Olives","yes",31,17.1043848908442
"MAY",0,412,NA,NA,NA,NA,NA,NA,NA,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Pears","yes",31,NA
"MAY",0,425,NA,NA,NA,NA,NA,NA,NA,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Citrus","yes",31,NA
"MAY",1730,500,47.5491329479769,48,47,48,46,48,0.73646699945381,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Almonds","yes",31,186.062774546528
"MAY",0,502,NA,NA,NA,NA,NA,NA,NA,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Pistachios","yes",31,NA
"MAY",6217,503,43.4894643718835,44,43,44,43,44,0.540101670463609,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Walnuts","yes",31,611.555271155398
"MAY",0,752,NA,NA,NA,NA,NA,NA,NA,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Young Orchard","yes",31,NA
"MAY",0,756,NA,NA,NA,NA,NA,NA,NA,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Nursery","no",31,NA
"MAY",6317,800,48.8888712996676,49,48,50,47,51,1.31225683138238,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Pasture","yes",31,698.540636104776
"MAY",7665,908,44.9519895629485,45,45,45,44,45,0.448572739727374,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Turf","yes",31,779.348789319574
"MAY",47375,913,42.3738680738786,43,42,43,39,44,1.67238662303198,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Semi-agricultural/ROW","yes",31,4540.65097880772
"MAY",7,914,43,43,43,43,43,43,0,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Other Deciduous","yes",31,0.680827803774678
"MAY",87282,916,19.6942439449142,20,19,20,19,20,0.466755141888525,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Fallow","yes",31,3888.07639794649
"MAY",3344,2002,49.7239832535885,50,49,50,49,51,0.850386301020636,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Floating Vegetation","no",31,376.099683482532
"MAY",5658,2003,49.2327677624602,49,48,50,48,51,1.09244366748966,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Forage Grass","yes",31,630.068811268008
"MAY",25296,2004,49.9481736242884,50,49,50,49,51,0.71569376750305,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Riparian","no",31,2857.86857462945
"MAY",47556,2005,19.6340104298091,20,19,20,19,20,0.526985460001604,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Upland Herbaceous","no",31,2111.95725183214
"MAY",77889,2006,42.9803053062692,43,43,43,43,44,0.829551729920379,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Urban","no",31,7572.10123887662
"MAY",99908,2007,56.6384573807903,57,56,57,55,58,1.11454925101841,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Water","no",31,12799.1894997094
"MAY",21133,2008,49.8363696588274,50,49,51,48,51,0.925568761266775,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Wet herbaceous/sub irrigated pasture","yes",31,2382.20065220286
"NOV",0,0,NA,NA,NA,NA,NA,NA,NA,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson",NA,"no",30,NA
"NOV",71033,1,15.9797136542171,16,16,16,16,16,0.140978047786573,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Alfalfa","yes",30,2484.61726279023
"NOV",7448,12,14.9986573576799,15,15,15,15,15,0.0366174771341797,"calsimetaw","Central",2016,"data/delta_regions/calsimetaw-Central-2016.geojson","Safflower","yes",30,244.524511712579
