"stationName","date","ET_EC_gf","ET_EC_gf_count","ET_EC_gf_Dgf","ET_EC_gf_Dgf2","ET_EC_gf_Dqc","ET_EC_qc","ET_EC_qc_count","ET_EC_qc_Dgf","ET_EC_qc_Dqc","ET_SR_aH_gf","ET_SR_aH_gf_count","ET_SR_aH_gf_Dgf","ET_SR_aH_gf_Dgf2","ET_SR_aH_gf_Dqc","ET_SR_aH_qc","ET_SR_aH_qc_count","ET_SR_aH_qc_Dgf","ET_SR_aH_qc_Dqc","ET_Tc_aH_gf","ET_Tc_aH_gf_count","ET_Tc_aH_gf_Dgf","ET_Tc_aH_gf_Dgf2","ET_Tc_aH_gf_Dqc","ET_Tc_aH_qc","ET_Tc_aH_qc_count","ET_Tc_aH_qc_Dgf","ET_Tc_aH_qc_Dqc","ET_Tn_aH_gf","ET_Tn_aH_gf_count","ET_Tn_aH_gf_Dgf","ET_Tn_aH_gf_Dgf2","ET_Tn_aH_gf_Dqc","ET_Tn_aH_qc","ET_Tn_aH_qc_count","ET_Tn_aH_qc_Dgf","ET_Tn_aH_qc_Dqc","ETo_mm","G_gf_count","G_gf_mm","G_gf_mm_Dgf","G_gf_mm_Dqc","G_qc_count","G_qc_mm","G_qc_mm_Dqc","H_ECrot_gf_count","H_ECrot_gf_mm","H_ECrot_gf_mm_Dgf","H_ECrot_gf_mm_Dqc","H_ECrot_qc_count","H_ECrot_qc_mm","H_ECrot_qc_mm_Dqc","Ka_EC","Ka_SR","Ka_Tc","Ka_Tn","Rn_Avg_gf_count","Rn_Avg_gf_mm","Rn_Avg_gf_mm_Dgf","Rn_Avg_gf_mm_Dqc","Rn_Avg_qc_count","Rn_Avg_qc_mm","Rn_Avg_qc_mm_Dqc","SR_aH_gf_count","SR_aH_gf_mm","SR_aH_gf_mm_Dgf","SR_aH_gf_mm_Dqc","SR_aH_qc_count","SR_aH_qc_mm","SR_aH_qc_mm_Dqc","Tc_aH_gf_count","Tc_aH_gf_mm","Tc_aH_gf_mm_Dgf","Tc_aH_gf_mm_Dqc","Tc_aH_qc_count","Tc_aH_qc_mm","Tc_aH_qc_mm_Dqc","Tc_H_gf_mm","Tc_H_qc_mm","Tn_aH_gf_count","Tn_aH_gf_mm","Tn_aH_gf_mm_Dgf","Tn_aH_gf_mm_Dqc","Tn_aH_qc_count","Tn_aH_qc_mm","Tn_aH_qc_mm_Dqc","Tn_H_gf_mm","Tn_H_qc_mm","rDateTime"
"D11_Staten_Corn","2016-05-01",NA,0,NA,NA,NA,NA,0,NA,NA,2.48339790687276,48,2.48339790687276,2.48339790687276,2.48339790687276,2.48339790687276,48,2.48339790687276,2.48339790687276,2.85360717802797,48,2.41815853530055,2.41815853530055,2.85360717802797,2.85360717802797,48,2.41815853530055,2.85360717802797,2.98408592117239,48,2.54863727844497,2.54863727844497,2.98408592117239,2.98408592117239,48,2.54863727844497,2.98408592117239,5.83,48,0.435448642727417,0.435448642727417,0.435448642727417,48,0.435448642727417,0.435448642727417,0,NA,NA,NA,0,NA,NA,NA,0.425968766187438,0.414778479468362,0.437159052906513,48,5.0801441052816,5.0801441052816,5.0801441052816,48,5.0801441052816,5.0801441052816,48,2.16129755568142,2.16129755568142,2.16129755568142,48,2.16129755568142,2.16129755568142,48,2.22653692725363,2.22653692725363,2.22653692725363,48,2.22653692725363,2.22653692725363,2.24399985118131,2.24399985118131,48,2.09605818410921,2.09605818410921,2.09605818410921,48,2.09605818410921,2.09605818410921,2.09357613825675,2.09357613825675,2016-05-01
"D11_Staten_Corn","2016-05-02",NA,0,NA,NA,NA,NA,0,NA,NA,2.2149689755769,48,2.2149689755769,2.2149689755769,2.2149689755769,NA,47,2.2149689755769,NA,2.32416629682843,48,2.13027448442926,2.13027448442926,2.32416629682843,NA,47,2.13027448442926,NA,2.49355527912371,48,2.29966346672454,2.29966346672454,2.49355527912371,NA,47,2.29966346672454,NA,5.39,48,0.19389181239917,0.19389181239917,0.19389181239917,48,0.19389181239917,0.19389181239917,0,NA,NA,NA,0,NA,NA,NA,0.410940440737829,0.395227177074074,0.426653704401584,48,5.0789318602806,5.0789318602806,5.0789318602806,48,5.0789318602806,5.0789318602806,48,2.67007107230453,2.67007107230453,2.67007107230453,47,NA,NA,48,2.75476556345217,2.75476556345217,2.75476556345217,47,NA,NA,3.02101102587275,NA,48,2.58537658115689,2.58537658115689,2.58537658115689,47,NA,NA,2.85720826723208,NA,2016-05-02
"D11_Staten_Corn","2016-05-03",NA,0,NA,NA,NA,NA,0,NA,NA,1.81217795554893,48,1.81217795554893,1.81217795554893,1.81217795554893,1.81217795554893,48,1.81217795554893,1.81217795554893,1.9083852192896,48,1.75028560748379,1.75028560748379,1.9083852192896,1.9083852192896,48,1.75028560748379,1.9083852192896,2.03216991541989,48,1.87407030361408,1.87407030361408,2.03216991541989,2.03216991541989,48,1.87407030361408,2.03216991541989,4.58,48,0.158099611805813,0.158099611805813,0.158099611805813,48,0.158099611805813,0.158099611805813,0,NA,NA,NA,0,NA,NA,NA,0.395672042696274,0.382158429581614,0.409185655810934,48,3.4626529473867,3.4626529473867,3.4626529473867,48,3.4626529473867,3.4626529473867,48,1.49237538003195,1.49237538003195,1.49237538003195,48,1.49237538003195,1.49237538003195,48,1.5542677280971,1.5542677280971,1.5542677280971,48,1.5542677280971,1.5542677280971,1.61449300407845,1.61449300407845,48,1.43048303196681,1.43048303196681,1.43048303196681,48,1.43048303196681,1.43048303196681,1.47560741099649,1.47560741099649,2016-05-03
"D11_Staten_Corn","2016-05-04",NA,0,NA,NA,NA,NA,0,NA,NA,0.304813225175297,48,0.304813225175297,0.304813225175297,0.304813225175297,0.280565770711736,48,0.304813225175297,0.280565770711736,0.218106889066974,48,0.225134476603094,0.225134476603094,0.218106889066974,NA,46,0.225134476603094,NA,0.377410766165708,48,0.384438353701829,0.384438353701829,0.377410766165708,NA,47,0.384438353701829,NA,4.85,48,-0.00702758753612045,-0.00702758753612045,-0.00702758753612045,48,-0.00702758753612045,-0.00702758753612045,0,NA,NA,NA,0,NA,NA,NA,0.0628480876650097,0.0464194797119782,0.0792656399385214,48,3.9915260535654,3.9915260535654,3.9915260535654,48,3.9915260535654,3.9915260535654,48,3.69374041592622,3.69374041592622,3.69374041592622,48,3.71798787038978,3.71798787038978,48,3.77341916449843,3.77341916449843,3.77341916449843,46,NA,NA,4.31115842659421,NA,48,3.61411528739969,3.61411528739969,3.61411528739969,47,NA,NA,4.12877380823695,NA,2016-05-04
"D11_Staten_Corn","2016-05-05",NA,0,NA,NA,NA,NA,0,NA,NA,0.704158292201666,48,0.704158292201666,0.704158292201666,0.704158292201666,0.704158292201666,48,0.704158292201666,0.704158292201666,0.345514891234716,48,0.640812333477853,0.640812333477853,0.345514891234716,0.345514891234716,48,0.640812333477853,0.345514891234716,0.472206808682341,48,0.767504250925479,0.767504250925479,0.472206808682341,0.472206808682341,48,0.767504250925479,0.472206808682341,2.53,48,-0.295297442243137,-0.295297442243137,-0.295297442243137,48,-0.295297442243137,-0.295297442243137,0,NA,NA,NA,0,NA,NA,NA,0.278323435652832,0.253285507303499,0.303361364002166,48,1.41350191606602,1.41350191606602,1.41350191606602,48,1.41350191606602,1.41350191606602,48,1.00464106610749,1.00464106610749,1.00464106610749,48,1.00464106610749,1.00464106610749,48,1.0679870248313,1.0679870248313,1.0679870248313,48,1.0679870248313,1.0679870248313,1.08531638579734,1.08531638579734,48,0.941295107383679,0.941295107383679,0.941295107383679,48,0.941295107383679,0.941295107383679,0.946243971932517,0.946243971932517,2016-05-05
"D11_Staten_Corn","2016-05-06",NA,0,NA,NA,NA,NA,0,NA,NA,0.0410752776835923,48,0.0410752776835923,0.0410752776835923,0.0410752776835923,NA,47,0.0410752776835923,NA,-0.121784410702212,48,0.159239489103185,0.159239489103185,-0.121784410702212,NA,46,0.159239489103185,NA,-0.358112833541397,48,-0.077088933736,-0.077088933736,-0.358112833541397,NA,47,-0.077088933736,NA,2.07,48,-0.281023899805397,-0.281023899805397,-0.281023899805397,48,-0.281023899805397,-0.281023899805397,0,NA,NA,NA,0,NA,NA,NA,0.0198431293157451,0.0769272894218283,-0.0372410307903382,48,0.61195890915936,0.61195890915936,0.61195890915936,48,0.61195890915936,0.61195890915936,48,0.851907531281165,0.851907531281165,0.851907531281165,47,NA,NA,48,0.733743319861572,0.733743319861572,0.733743319861572,46,NA,NA,0.824774232170374,NA,48,0.970071742700757,0.970071742700757,0.970071742700757,47,NA,NA,1.10068398452947,NA,2016-05-06
"D11_Staten_Corn","2016-05-07",NA,0,NA,NA,NA,NA,0,NA,NA,0.474601549399399,48,0.474601549399399,0.474601549399399,0.474601549399399,0.474517048088658,48,0.474601549399399,0.474517048088658,0.441599697731654,48,0.590831658171472,0.590831658171472,0.441599697731654,NA,47,0.590831658171472,NA,0.209096572537551,48,0.358328532977368,0.358328532977368,0.209096572537551,0.209096572537551,48,0.358328532977368,0.209096572537551,2.26,48,-0.149231960439818,-0.149231960439818,-0.149231960439818,48,-0.149231960439818,-0.149231960439818,0,NA,NA,NA,0,NA,NA,NA,0.210000685574955,0.261429937244014,0.158552448220075,48,1.44049457142162,1.44049457142162,1.44049457142162,48,1.44049457142162,1.44049457142162,48,1.11512498246204,1.11512498246204,1.11512498246204,48,1.11520948377278,1.11520948377278,48,0.998894873689966,0.998894873689966,0.998894873689966,47,NA,NA,1.06420524066811,NA,48,1.23139799888407,1.23139799888407,1.23139799888407,48,1.23139799888407,1.23139799888407,1.35586999486517,1.35586999486517,2016-05-07
"D11_Staten_Corn","2016-05-08",NA,0,NA,NA,NA,NA,0,NA,NA,1.12795071400617,48,1.12795071400617,1.12795071400617,1.12795071400617,1.12997745284589,48,1.12795071400617,1.12997745284589,1.29008731109313,48,1.11828150220392,1.11828150220392,1.29008731109313,1.29008731109313,48,1.11828150220392,1.29008731109313,1.30942573469762,48,1.13761992580841,1.13761992580841,1.30942573469762,NA,47,1.13761992580841,NA,3.17,48,0.171805808889207,0.171805808889207,0.171805808889207,48,0.171805808889207,0.171805808889207,0,NA,NA,NA,0,NA,NA,NA,0.355820414512986,0.352770189969692,0.358870639056281,48,2.94248522970306,2.94248522970306,2.94248522970306,48,2.94248522970306,2.94248522970306,48,1.64272870680769,1.64272870680769,1.64272870680769,48,1.64070196796797,1.64070196796797,48,1.65239791860993,1.65239791860993,1.65239791860993,48,1.65239791860993,1.65239791860993,1.76716657898467,1.76716657898467,48,1.63305949500544,1.63305949500544,1.63305949500544,47,NA,NA,1.75126209434578,NA,2016-05-08
"D11_Staten_Corn","2016-05-09",NA,0,NA,NA,NA,NA,0,NA,NA,2.18139879241705,48,2.18139879241705,2.18139879241705,2.18139879241705,2.18139879241705,48,2.18139879241705,2.18139879241705,2.49627410089908,48,2.10958185415269,2.10958185415269,2.49627410089908,2.49627410089908,48,2.10958185415269,2.49627410089908,2.6399079774278,48,2.25321573068142,2.25321573068142,2.6399079774278,2.6399079774278,48,2.25321573068142,2.6399079774278,4.58,48,0.386692246746389,0.386692246746389,0.386692246746389,48,0.386692246746389,0.386692246746389,0,NA,NA,NA,0,NA,NA,NA,0.476287945942588,0.460607391736395,0.491968500148781,48,5.4770404655484,5.4770404655484,5.4770404655484,48,5.4770404655484,5.4770404655484,48,2.90894942638496,2.90894942638496,2.90894942638496,48,2.90894942638496,2.90894942638496,48,2.98076636464932,2.98076636464932,2.98076636464932,48,2.98076636464932,2.98076636464932,3.28177126081137,3.28177126081137,48,2.8371324881206,2.8371324881206,2.8371324881206,48,2.8371324881206,2.8371324881206,3.105721781887,3.105721781887,2016-05-09
"D11_Staten_Corn","2016-05-10",NA,0,NA,NA,NA,NA,0,NA,NA,1.97284250610124,48,1.97284250610124,1.97284250610124,1.97284250610124,NA,47,1.97284250610124,NA,2.20942586305362,48,1.85118937709332,1.85118937709332,2.20942586305362,NA,47,1.85118937709332,NA,2.45271704827113,48,2.09448056231083,2.09448056231083,2.45271704827113,NA,47,2.09448056231083,NA,5.66,48,0.358236485960303,0.358236485960303,0.358236485960303,48,0.358236485960303,0.358236485960303,0,NA,NA,NA,0,NA,NA,NA,0.348558746660997,0.327065260970551,0.370049569312867,48,5.6356829280126,5.6356829280126,5.6356829280126,48,5.6356829280126,5.6356829280126,48,3.30460393595105,3.30460393595105,3.30460393595105,47,NA,NA,48,3.42625706495898,3.42625706495898,3.42625706495898,47,NA,NA,3.8187041493792,NA,48,3.18296587974147,3.18296587974147,3.18296587974147,47,NA,NA,3.53190495011191,NA,2016-05-10
"D11_Staten_Corn","2016-05-11",NA,0,NA,NA,NA,NA,0,NA,NA,1.87127596924239,48,1.87127596924239,1.87127596924239,1.87127596924239,1.87127596924239,48,1.87127596924239,1.87127596924239,2.09554709511716,48,1.78981612382391,1.78981612382391,2.09554709511716,2.09554709511716,48,1.78981612382391,2.09554709511716,2.25843009853724,48,1.95269912724398,1.95269912724398,2.25843009853724,2.25843009853724,48,1.95269912724398,2.25843009853724,6.03,48,0.305730971293253,0.305730971293253,0.305730971293253,48,0.305730971293253,0.305730971293253,0,NA,NA,NA,0,NA,NA,NA,0.310327689758274,0.296818594332324,0.323830701035487,48,5.55464765581848,5.55464765581848,5.55464765581848,48,5.55464765581848,5.55464765581848,48,3.37764071528284,3.37764071528284,3.37764071528284,48,3.37764071528284,3.37764071528284,48,3.45910056070132,3.45910056070132,3.45910056070132,48,3.45910056070132,3.45910056070132,3.84318569181122,3.84318569181122,48,3.29621755728124,3.29621755728124,3.29621755728124,48,3.29621755728124,3.29621755728124,3.65583032491324,3.65583032491324,2016-05-11
"D11_Staten_Corn","2016-05-12",NA,0,NA,NA,NA,NA,0,NA,NA,1.95625586603533,48,1.95625586603533,1.95625586603533,1.95625586603533,1.95625586603533,48,1.95625586603533,1.95625586603533,1.99315714725337,48,1.80004530553274,1.80004530553274,1.99315714725337,1.99315714725337,48,1.80004530553274,1.99315714725337,2.30555305313491,48,2.11244121141428,2.11244121141428,2.30555305313491,2.30555305313491,48,2.11244121141428,2.30555305313491,6.09,48,0.193111841720628,0.193111841720628,0.193111841720628,48,0.193111841720628,0.193111841720628,0,NA,NA,NA,0,NA,NA,NA,0.321224280137163,0.295573941795195,0.346870478064742,48,5.61250480359348,5.61250480359348,5.61250480359348,48,5.61250480359348,5.61250480359348,48,3.46313709583753,3.46313709583753,3.46313709583753,48,3.46313709583753,3.46313709583753,48,3.61934765634012,3.61934765634012,3.61934765634012,48,3.61934765634012,3.61934765634012,4.12120470226841,4.12120470226841,48,3.30695175045857,3.30695175045857,3.30695175045857,48,3.30695175045857,3.30695175045857,3.75941093443559,3.75941093443559,2016-05-12
