"month","count","level_2","mean","median","p25","p75","p9","p91","model","region","wateryear","source","cropname","include","num_days","crop_acft"
"MAR",36446,914,23.1290402238929,17,14,21,14,23,"detaw","legal",2015,"data/dsa_legal/detaw-legal-2015.geojson","Other Deciduous","yes",31,1906.68201427809
"MAR",242191,916,29.461144303463,27,25,28,18,28,"detaw","legal",2015,"data/dsa_legal/detaw-legal-2015.geojson","Fallow","yes",31,16139.0660643202
"MAR",15822,2002,41.0267349260523,41,40,42,35,43,"detaw","legal",2015,"data/dsa_legal/detaw-legal-2015.geojson","Floating Vegetation","no",31,1468.24700373833
"MAR",27238,2003,63.6790146119392,42,41,129,34,129,"detaw","legal",2015,"data/dsa_legal/detaw-legal-2015.geojson","Forage Grass","yes",31,3923.21706492139
"MAR",102841,2004,37.0042492780117,32,31,33,28,33,"detaw","legal",2015,"data/dsa_legal/detaw-legal-2015.geojson","Riparian","no",31,8607.73080387356
"MAR",269317,2005,37.380651796953,26,24,28,18,129,"detaw","legal",2015,"data/dsa_legal/detaw-legal-2015.geojson","Upland Herbaceous","no",31,22770.9644631615
"MAR",338264,2006,40.9497493082326,20,14,23,13,129,"detaw","legal",2015,"data/dsa_legal/detaw-legal-2015.geojson","Urban","no",31,31331.2567237508
"MAR",274361,2007,42.5406526437795,42,40,43,36,43,"detaw","legal",2015,"data/dsa_legal/detaw-legal-2015.geojson","Water","no",31,26399.5979682556
"MAR",119754,2008,32.7301468009419,27,24,27,24,28,"detaw","legal",2015,"data/dsa_legal/detaw-legal-2015.geojson","Wet herbaceous/sub irrigated pasture","yes",31,8865.61299511595
"MAY",6960,0,129,129,129,129,129,129,"detaw","legal",2015,"data/dsa_legal/detaw-legal-2015.geojson",NA,"no",31,2030.81207754504
"MAY",387760,1,47.3485738601197,44,43,46,30,47,"detaw","legal",2015,"data/dsa_legal/detaw-legal-2015.geojson","Alfalfa","yes",31,41527.9695031563
"MAY",417357,23,15.1777542966813,13,12,13,11,20,"detaw","legal",2015,"data/dsa_legal/detaw-legal-2015.geojson","Corn","yes",31,14328.0143447789
"MAY",29882,24,48.7663810989894,41,40,43,38,46,"detaw","legal",2015,"data/dsa_legal/detaw-legal-2015.geojson","Rice","yes",31,3296.10453916678
"MAY",5373,108,32.356225572306,33,30,33,30,35,"detaw","legal",2015,"data/dsa_legal/detaw-legal-2015.geojson","Bush Berries","yes",31,393.22894912368
"MAY",171091,109,28.6909773161651,26,23,26,22,27,"detaw","legal",2015,"data/dsa_legal/detaw-legal-2015.geojson","Vineyards","yes",31,11103.0755371409
"MAY",18552,246,32.7970569210867,33,31,35,30,35,"detaw","legal",2015,"data/dsa_legal/detaw-legal-2015.geojson","Potatoes","yes",31,1376.24703665949
"MAY",17037,277,34.6547514233727,34,34,35,29,35,"detaw","legal",2015,"data/dsa_legal/detaw-legal-2015.geojson","Cucurbit","yes",31,1335.44712993362
"MAY",163180,278,24.9111962250276,22,20,25,18,26,"detaw","legal",2015,"data/dsa_legal/detaw-legal-2015.geojson","Tomatoes","yes",31,9194.58853752259
"MAY",44304,279,35.7555976886963,34,30,35,24,36,"detaw","legal",2015,"data/dsa_legal/detaw-legal-2015.geojson","Truck Crops","yes",31,3583.09042260574
"MAY",9307,403,32.9782959063071,37,23,38,23,39,"detaw","legal",2015,"data/dsa_legal/detaw-legal-2015.geojson","Cherries","yes",31,694.238528188565
"MAY",6995,409,38.6923516797713,31,31,36,25,37,"detaw","legal",2015,"data/dsa_legal/detaw-legal-2015.geojson","Olives","yes",31,612.186337458565
"MAY",26707,412,37.1063017186505,38,37,39,33,39,"detaw","legal",2015,"data/dsa_legal/detaw-legal-2015.geojson","Pears","yes",31,2241.52488998372
"MAY",34,425,28.5882352941176,25,23,36,23,36,"detaw","legal",2015,"data/dsa_legal/detaw-legal-2015.geojson","Citrus","yes",31,2.19855357232222
"MAY",23867,500,32.8873758746386,25,25,36,25,38,"detaw","legal",2015,"data/dsa_legal/detaw-legal-2015.geojson","Almonds","yes",31,1775.4066519011
"MAY",687,502,33.9170305676856,38,23,38,23,38,"detaw","legal",2015,"data/dsa_legal/detaw-legal-2015.geojson","Pistachios","yes",31,52.7042148031687
"MAY",15160,503,29.8013192612137,25,25,32,23,36,"detaw","legal",2015,"data/dsa_legal/detaw-legal-2015.geojson","Walnuts","yes",31,1021.89312894271
"MAY",238623,800,51.1851246526948,44,43,46,38,129,"detaw","legal",2015,"data/dsa_legal/detaw-legal-2015.geojson","Pasture","yes",31,27626.5627649772
"MAY",9715,908,41.0352032938754,43,38,43,35,44,"detaw","legal",2015,"data/dsa_legal/detaw-legal-2015.geojson","Turf","yes",31,901.716843087714
"MAY",222529,913,32.8464065357774,29,25,30,21,31,"detaw","legal",2015,"data/dsa_legal/detaw-legal-2015.geojson","Semi-agricultural/ROW","yes",31,16532.7564382677
"MAY",36446,914,35.5885145146244,29,25,36,25,39,"detaw","legal",2015,"data/dsa_legal/detaw-legal-2015.geojson","Other Deciduous","yes",31,2933.80010078465
"MAY",242191,916,31.4232692379155,29,25,30,21,31,"detaw","legal",2015,"data/dsa_legal/detaw-legal-2015.geojson","Fallow","yes",31,17213.934834433
"MAY",15822,2002,62.7387814435596,63,62,65,54,66,"detaw","legal",2015,"data/dsa_legal/detaw-legal-2015.geojson","Floating Vegetation","no",31,2245.26831196128
"MAY",27238,2003,52.5691313605992,25,24,129,21,129,"detaw","legal",2015,"data/dsa_legal/detaw-legal-2015.geojson","Forage Grass","yes",31,3238.74536217036
"MAY",102841,2004,52.5500335469317,49,47,51,42,51,"detaw","legal",2015,"data/dsa_legal/detaw-legal-2015.geojson","Riparian","no",31,12223.9081006109
"MAY",269317,2005,39.1885547514639,29,25,30,20,129,"detaw","legal",2015,"data/dsa_legal/detaw-legal-2015.geojson","Upland Herbaceous","no",31,23872.2746851884
"MAY",338264,2006,41.0096344866731,18,17,23,16,129,"detaw","legal",2015,"data/dsa_legal/detaw-legal-2015.geojson","Urban","no",31,31377.0757563789
"MAY",274361,2007,64.1552115643258,65,62,66,56,66,"detaw","legal",2015,"data/dsa_legal/detaw-legal-2015.geojson","Water","no",31,39813.0185507213
"MAY",119754,2008,34.2575446331647,29,25,30,25,31,"detaw","legal",2015,"data/dsa_legal/detaw-legal-2015.geojson","Wet herbaceous/sub irrigated pasture","yes",31,9279.33915871739
"NOV",6960,0,129,129,129,129,129,129,"detaw","legal",2015,"data/dsa_legal/detaw-legal-2015.geojson",NA,"no",30,1965.30201052746
"NOV",387760,1,24.1354136579327,16,16,17,15,17,"detaw","legal",2015,"data/dsa_legal/detaw-legal-2015.geojson","Alfalfa","yes",30,20485.5723296131
"NOV",417357,23,17.8629087328115,16,16,17,15,17,"detaw","legal",2015,"data/dsa_legal/detaw-legal-2015.geojson","Corn","yes",30,16318.8755255997
"NOV",29882,24,25.1913861187337,15,15,16,15,17,"detaw","legal",2015,"data/dsa_legal/detaw-legal-2015.geojson","Rice","yes",30,1647.75286149285
"NOV",5373,108,15.7433463614368,16,15,16,15,17,"detaw","legal",2015,"data/dsa_legal/detaw-legal-2015.geojson","Bush Berries","yes",30,185.158749630788
"NOV",171091,109,20.0289611960886,16,15,16,15,17,"detaw","legal",2015,"data/dsa_legal/detaw-legal-2015.geojson","Vineyards","yes",30,7500.9442630371
"NOV",18552,246,15.9699223803364,16,15,17,15,17,"detaw","legal",2015,"data/dsa_legal/detaw-legal-2015.geojson","Potatoes","yes",30,648.520769699515
"NOV",17037,277,18.1995069554499,17,16,17,15,17,"detaw","legal",2015,"data/dsa_legal/detaw-legal-2015.geojson","Cucurbit","yes",30,678.708197333819
"NOV",163180,278,18.5384299546513,16,15,17,12,17,"detaw","legal",2015,"data/dsa_legal/detaw-legal-2015.geojson","Tomatoes","yes",30,6621.71108142723
"NOV",44304,279,20.0007674250632,17,15,17,12,17,"detaw","legal",2015,"data/dsa_legal/detaw-legal-2015.geojson","Truck Crops","yes",30,1939.63470747185
"NOV",9307,403,15.4389169442355,17,11,18,11,18,"detaw","legal",2015,"data/dsa_legal/detaw-legal-2015.geojson","Cherries","yes",30,314.526247318777
"NOV",6995,409,23.0767691208006,15,15,17,12,17,"detaw","legal",2015,"data/dsa_legal/detaw-legal-2015.geojson","Olives","yes",30,353.340217793107
"NOV",26707,412,17.3960759351481,18,17,18,16,18,"detaw","legal",2015,"data/dsa_legal/detaw-legal-2015.geojson","Pears","yes",30,1016.9667403825
"NOV",34,425,13.7352941176471,12,11,17,11,17,"detaw","legal",2015,"data/dsa_legal/detaw-legal-2015.geojson","Citrus","yes",30,1.02222672070338
"NOV",23867,500,18.2807642351364,12,12,17,12,18,"detaw","legal",2015,"data/dsa_legal/detaw-legal-2015.geojson","Almonds","yes",30,955.042128115481
"NOV",687,502,16.0946142649199,18,11,18,11,18,"detaw","legal",2015,"data/dsa_legal/detaw-legal-2015.geojson","Pistachios","yes",30,24.202914027446
"NOV",15160,503,15.4682058047493,12,12,16,11,17,"detaw","legal",2015,"data/dsa_legal/detaw-legal-2015.geojson","Walnuts","yes",30,513.297904821202
"NOV",238623,800,27.8527090850421,17,17,18,15,129,"detaw","legal",2015,"data/dsa_legal/detaw-legal-2015.geojson","Pasture","yes",30,14548.2278097017
"NOV",9715,908,16.5736489963973,17,16,17,15,17,"detaw","legal",2015,"data/dsa_legal/detaw-legal-2015.geojson","Turf","yes",30,352.444948566624
"NOV",222529,913,22.3328015674362,17,15,18,12,18,"detaw","legal",2015,"data/dsa_legal/detaw-legal-2015.geojson","Semi-agricultural/ROW","yes",30,10878.2784688923
"NOV",36446,914,20.9668276354058,15,12,17,12,18,"detaw","legal",2015,"data/dsa_legal/detaw-legal-2015.geojson","Other Deciduous","yes",30,1672.68030880628
"NOV",242191,916,20.6722586718747,17,15,18,12,18,"detaw","legal",2015,"data/dsa_legal/detaw-legal-2015.geojson","Fallow","yes",30,10959.1350702543
"NOV",15822,2002,20.0960055618759,19,19,20,17,20,"detaw","legal",2015,"data/dsa_legal/detaw-legal-2015.geojson","Floating Vegetation","no",30,695.98755008164
"NOV",27238,2003,46.4496291945077,16,16,129,14,129,"detaw","legal",2015,"data/dsa_legal/detaw-legal-2015.geojson","Forage Grass","yes",30,2769.41356723836
"NOV",102841,2004,23.9125057127021,18,17,18,15,18,"detaw","legal",2015,"data/dsa_legal/detaw-legal-2015.geojson","Riparian","no",30,5382.96711002069
"NOV",269317,2005,29.9472925957143,17,15,18,12,129,"detaw","legal",2015,"data/dsa_legal/detaw-legal-2015.geojson","Upland Herbaceous","no",30,17654.3479740681
"NOV",338264,2006,37.8100684672327,15,12,16,11,129,"detaw","legal",2015,"data/dsa_legal/detaw-legal-2015.geojson","Urban","no",30,27995.8457795531
"NOV",274361,2007,21.4417865512956,20,19,20,17,20,"detaw","legal",2015,"data/dsa_legal/detaw-legal-2015.geojson","Water","no",30,12876.9703003997
"NOV",119754,2008,24.004166875428,17,15,17,15,18,"detaw","legal",2015,"data/dsa_legal/detaw-legal-2015.geojson","Wet herbaceous/sub irrigated pasture","yes",30,6292.26513961527
"OCT",6960,0,129,129,129,129,129,129,"detaw","legal",2015,"data/dsa_legal/detaw-legal-2015.geojson",NA,"no",31,2030.81207754504
"OCT",387760,1,32.2629332576852,26,26,27,18,28,"detaw","legal",2015,"data/dsa_legal/detaw-legal-2015.geojson","Alfalfa","yes",31,28296.8207736454
"OCT",417357,23,13.4554589955362,12,11,12,11,12,"detaw","legal",2015,"data/dsa_legal/detaw-legal-2015.geojson","Corn","yes",31,12702.1432640916
"OCT",29882,24,21.4244361153872,11,11,12,11,12,"detaw","legal",2015,"data/dsa_legal/detaw-legal-2015.geojson","Rice","yes",31,1448.07097712813
"OCT",5373,108,19.5497859668714,20,18,20,18,21,"detaw","legal",2015,"data/dsa_legal/detaw-legal-2015.geojson","Bush Berries","yes",31,237.590808426232
"OCT",171091,109,17.8332933935742,14,13,14,12,14,"detaw","legal",2015,"data/dsa_legal/detaw-legal-2015.geojson","Vineyards","yes",31,6901.27775861057
"OCT",18552,246,19.7476821905994,20,18,21,18,21,"detaw","legal",2015,"data/dsa_legal/detaw-legal-2015.geojson","Potatoes","yes",31,828.662436422217
"OCT",17037,277,21.8696366731232,21,21,21,18,21,"detaw","legal",2015,"data/dsa_legal/detaw-legal-2015.geojson","Cucurbit","yes",31,842.763036185444
"OCT",163180,278,14.7489643338644,12,11,12,10,12,"detaw","legal",2015,"data/dsa_legal/detaw-legal-2015.geojson","Tomatoes","yes",31,5443.76340579885
"OCT",44304,279,23.5712351029252,21,18,21,14,21,"detaw","legal",2015,"data/dsa_legal/detaw-legal-2015.geojson","Truck Crops","yes",31,2362.08795841162
"OCT",9307,403,23.7427742559364,27,16,28,16,28,"detaw","legal",2015,"data/dsa_legal/detaw-legal-2015.geojson","Cherries","yes",31,499.818083426265
"OCT",6995,409,30.682487491065,23,23,26,18,27,"detaw","legal",2015,"data/dsa_legal/detaw-legal-2015.geojson","Olives","yes",31,485.455104841649
"OCT",26707,412,27.0645523645486,28,27,28,24,28,"detaw","legal",2015,"data/dsa_legal/detaw-legal-2015.geojson","Pears","yes",31,1634.92088813883
"OCT",34,425,20.5882352941176,18,16,26,16,26,"detaw","legal",2015,"data/dsa_legal/detaw-legal-2015.geojson","Citrus","yes",31,1.5833204738946
"OCT",23867,500,25.0217036074915,18,18,26,18,27,"detaw","legal",2015,"data/dsa_legal/detaw-legal-2015.geojson","Almonds","yes",31,1350.78271966648
"OCT",687,502,24.0058224163028,27,16,27,16,27,"detaw","legal",2015,"data/dsa_legal/detaw-legal-2015.geojson","Pistachios","yes",31,37.3030303649568
"OCT",15160,503,22.1877968337731,18,18,24,16,26,"detaw","legal",2015,"data/dsa_legal/detaw-legal-2015.geojson","Walnuts","yes",31,760.823939775007
"OCT",238623,800,35.8448095950516,27,26,27,23,129,"detaw","legal",2015,"data/dsa_legal/detaw-legal-2015.geojson","Pasture","yes",31,19346.8100116117
"OCT",9715,908,24.6788471435924,26,23,26,21,26,"detaw","legal",2015,"data/dsa_legal/detaw-legal-2015.geojson","Turf","yes",31,542.298571740857
"OCT",222529,913,27.5208939059628,23,20,24,15,25,"detaw","legal",2015,"data/dsa_legal/detaw-legal-2015.geojson","Semi-agricultural/ROW","yes",31,13852.2378518056
"OCT",36446,914,27.7341820775942,22,18,26,17,28,"detaw","legal",2015,"data/dsa_legal/detaw-legal-2015.geojson","Other Deciduous","yes",31,2286.3147643038
"OCT",242191,916,26.0376768748632,23,20,24,15,25,"detaw","legal",2015,"data/dsa_legal/detaw-legal-2015.geojson","Fallow","yes",31,14263.6614150607
"OCT",15822,2002,38.0059410946783,38,37,39,32,39,"detaw","legal",2015,"data/dsa_legal/detaw-legal-2015.geojson","Floating Vegetation","no",31,1360.1401436672
"OCT",27238,2003,43.3191497173067,12,11,129,11,129,"detaw","legal",2015,"data/dsa_legal/detaw-legal-2015.geojson","Forage Grass","yes",31,2668.86082400148
"OCT",102841,2004,34.1094699584796,29,28,30,25,30,"detaw","legal",2015,"data/dsa_legal/detaw-legal-2015.geojson","Riparian","no",31,7934.36270141732
"OCT",269317,2005,34.4325200414382,23,20,24,15,129,"detaw","legal",2015,"data/dsa_legal/detaw-legal-2015.geojson","Upland Herbaceous","no",31,20975.0673824418
"OCT",338264,2006,37.1124594990895,14,11,16,10,129,"detaw","legal",2015,"data/dsa_legal/detaw-legal-2015.geojson","Urban","no",31,28395.2897358033
"OCT",274361,2007,39.3417176639537,39,37,39,33,40,"detaw","legal",2015,"data/dsa_legal/detaw-legal-2015.geojson","Water","no",31,24414.4239724274
"OCT",119754,2008,29.2783372580457,23,20,24,20,25,"detaw","legal",2015,"data/dsa_legal/detaw-legal-2015.geojson","Wet herbaceous/sub irrigated pasture","yes",31,7930.62154132614
"SEP",6960,0,129,129,129,129,129,129,"detaw","legal",2015,"data/dsa_legal/detaw-legal-2015.geojson",NA,"no",30,1965.30201052746
"SEP",387760,1,46.2595265112441,41,40,42,35,44,"detaw","legal",2015,"data/dsa_legal/detaw-legal-2015.geojson","Alfalfa","yes",30,39263.9997685838
"SEP",417357,23,38.3787333146443,38,37,39,33,40,"detaw","legal",2015,"data/dsa_legal/detaw-legal-2015.geojson","Corn","yes",30,35061.3542934052
"SEP",29882,24,47.1606987484104,39,38,42,36,45,"detaw","legal",2015,"data/dsa_legal/detaw-legal-2015.geojson","Rice","yes",30,3084.75190473568
"SEP",5373,108,29.6588498045784,30,28,30,28,32,"detaw","legal",2015,"data/dsa_legal/detaw-legal-2015.geojson","Bush Berries","yes",30,348.820093214408
"SEP",171091,109,26.378371743692,23,21,24,20,25,"detaw","legal",2015,"data/dsa_legal/detaw-legal-2015.geojson","Vineyards","yes",30,9878.82967378986
"SEP",18552,246,30.6044631306598,30,28,33,28,33,"detaw","legal",2015,"data/dsa_legal/detaw-legal-2015.geojson","Potatoes","yes",30,1242.81317798852
"SEP",17037,277,32.495861947526,32,31,33,27,33,"detaw","legal",2015,"data/dsa_legal/detaw-legal-2015.geojson","Cucurbit","yes",30,1211.85743862196
"SEP",163180,278,7.64036033827675,4,4,5,4,5,"detaw","legal",2015,"data/dsa_legal/detaw-legal-2015.geojson","Tomatoes","yes",30,2729.0476508433
"SEP",44304,279,33.3307150595883,32,28,32,21,33,"detaw","legal",2015,"data/dsa_legal/detaw-legal-2015.geojson","Truck Crops","yes",30,3232.34655853351
"SEP",9307,403,35.9173740195552,41,24,42,24,43,"detaw","legal",2015,"data/dsa_legal/detaw-legal-2015.geojson","Cherries","yes",30,731.719517937662
"SEP",6995,409,41.5142244460329,34,34,40,26,41,"detaw","legal",2015,"data/dsa_legal/detaw-legal-2015.geojson","Olives","yes",30,635.645528647743
"SEP",26707,412,41.0086119743887,42,41,43,36,43,"detaw","legal",2015,"data/dsa_legal/detaw-legal-2015.geojson","Pears","yes",30,2397.34493012547
"SEP",34,425,30.5882352941176,26,24,39,24,39,"detaw","legal",2015,"data/dsa_legal/detaw-legal-2015.geojson","Citrus","yes",30,2.2764792067056
"SEP",23867,500,34.7152134746721,26,26,39,26,41,"detaw","legal",2015,"data/dsa_legal/detaw-legal-2015.geojson","Almonds","yes",30,1813.62720553607
"SEP",687,502,36.372634643377,41,24,41,24,41,"detaw","legal",2015,"data/dsa_legal/detaw-legal-2015.geojson","Pistachios","yes",30,54.6967907857303
"SEP",15160,503,31.7970316622691,26,26,35,24,40,"detaw","legal",2015,"data/dsa_legal/detaw-legal-2015.geojson","Walnuts","yes",30,1055.15467907499
"SEP",238623,800,48.3061440012069,41,40,42,35,129,"detaw","legal",2015,"data/dsa_legal/detaw-legal-2015.geojson","Pasture","yes",30,25231.6133914323
"SEP",9715,908,38.1338136901698,40,35,40,33,41,"detaw","legal",2015,"data/dsa_legal/detaw-legal-2015.geojson","Turf","yes",30,810.930049719446
"SEP",222529,913,32.867370095583,29,26,30,19,31,"detaw","legal",2015,"data/dsa_legal/detaw-legal-2015.geojson","Semi-agricultural/ROW","yes",30,16009.6530370481
"SEP",36446,914,37.709789826044,32,26,40,26,43,"detaw","legal",2015,"data/dsa_legal/detaw-legal-2015.geojson","Other Deciduous","yes",30,3008.39134980691
"SEP",242191,916,31.52146859297,29,26,30,19,31,"detaw","legal",2015,"data/dsa_legal/detaw-legal-2015.geojson","Fallow","yes",30,16710.7057533646
"SEP",15822,2002,58.4122740487928,59,58,60,50,61,"detaw","legal",2015,"data/dsa_legal/detaw-legal-2015.geojson","Floating Vegetation","no",30,2022.99981380587
"SEP",27238,2003,38.017952859975,4,4,129,4,129,"detaw","legal",2015,"data/dsa_legal/detaw-legal-2015.geojson","Forage Grass","yes",30,2266.70129072834
"SEP",102841,2004,49.1179101720131,45,43,47,39,47,"detaw","legal",2015,"data/dsa_legal/detaw-legal-2015.geojson","Riparian","no",30,11056.9798976964
"SEP",269317,2005,39.2003698244077,29,25,30,19,129,"detaw","legal",2015,"data/dsa_legal/detaw-legal-2015.geojson","Upland Herbaceous","no",30,23109.1664590504
"SEP",338264,2006,39.5275701818698,17,13,20,12,129,"detaw","legal",2015,"data/dsa_legal/detaw-legal-2015.geojson","Urban","no",30,29267.5417874767
"SEP",274361,2007,59.8114965319415,60,58,61,52,62,"detaw","legal",2015,"data/dsa_legal/detaw-legal-2015.geojson","Water","no",30,35920.0882175432
"SEP",119754,2008,34.9184995908279,29,26,30,26,31,"detaw","legal",2015,"data/dsa_legal/detaw-legal-2015.geojson","Wet herbaceous/sub irrigated pasture","yes",30,9153.26321647725
"APR",6939,0,129,129,129,129,129,129,"detaw","legal",2016,"data/dsa_legal/detaw-legal-2016.geojson",NA,"no",30,1959.37221997845
"APR",315918,1,37.7861027228585,31,29,32,26,32,"detaw","legal",2016,"data/dsa_legal/detaw-legal-2016.geojson","Alfalfa","yes",30,26129.8442298066
"APR",62724,12,21.5080352018366,20,19,20,13,21,"detaw","legal",2016,"data/dsa_legal/detaw-legal-2016.geojson","Safflower","yes",30,2953.00942633685
"APR",0,14,NA,NA,NA,NA,NA,NA,"detaw","legal",2016,"data/dsa_legal/detaw-legal-2016.geojson","Sudan Grass","no",30,NA
"APR",2594,22,98.4934464148034,129,20,129,20,129,"detaw","legal",2016,"data/dsa_legal/detaw-legal-2016.geojson","Sunflower","yes",30,559.252139884257
"APR",324617,23,20.1682043762341,19,18,20,13,21,"detaw","legal",2016,"data/dsa_legal/detaw-legal-2016.geojson","Corn","yes",30,14330.7474331804
