"month","count","level_2","mean","median","p25","p75","p9","p91","stdDev","model","region","wateryear","source","cropname","include","num_days","crop_acft"
"MAY",63028,12,39.7959795646379,40,27,52,22,58,13.3555559550569,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Safflower","yes",31,5673.40142167335
"MAY",0,14,NA,NA,NA,NA,NA,NA,NA,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Sudan Grass","no",31,NA
"MAY",2594,22,28.5397070161912,28,24,32,22,37,5.27181044985231,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Sunflower","yes",31,167.451973319093
"MAY",329211,23,14.4417015227316,12,9,17,8,25,7.73494495330392,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Corn","yes",31,10753.8380164412
"MAY",30229,24,30.13824473188,25,21,35,19,56,12.9057063138306,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Rice","yes",31,2060.68933488743
"MAY",5657,108,46.7081491956868,48,42,51,36,55,6.61391596922387,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Bush Berries","yes",31,597.653717394603
"MAY",173301,109,35.7362911927802,36,32,40,28,43,5.97842413347465,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Vineyards","yes",31,14008.1677758475
"MAY",1396,201,23.6518624641834,23,22,25,19,28,3.4500950069549,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Asparagus","yes",31,74.682964867217
"MAY",814,211,44.7985257985258,51,41,52,22,53,11.0417433454518,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Carrots","yes",31,82.4819491443436
"MAY",17608,246,31.3828941390277,27,20,43,18,51,12.448888069188,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Potatoes","yes",31,1249.89580095631
"MAY",13905,277,24.3480043149946,22,19,26,18,36,7.75077918677464,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Cucurbit","yes",31,765.781994744688
"MAY",112765,278,24.9928878641422,22,20,27,18,41,8.61093414807934,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Tomatoes","yes",31,6374.72643992579
"MAY",12569,279,28.9492401941284,25,21,35,19,48,10.5996651458835,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Truck Crops","yes",31,823.016767989587
"MAY",16,284,41.875,42.5,37.5,45,34,48,5.20666639991463,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Eucalyptus","no",31,1.51546388215626
"MAY",12731,403,47.0847537506873,49,41,54,34,57,8.66562430481366,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Cherries","yes",31,1355.85613084212
"MAY",7269,409,43.5263447516852,44,40,48,35,50,6.03057971751212,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Olives","yes",31,715.64502099562
"MAY",24842,412,48.2417277191852,49,44,53,39,57,6.80146008682754,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Pears","yes",31,2710.69215092177
"MAY",23,425,34.5217391304348,33,30,37,29,44,5.88195150414933,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Citrus","yes",31,1.79593779467473
"MAY",62468,500,40.5575974899148,39,24,55,18,68,17.9498127139324,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Almonds","yes",31,5730.60679039516
"MAY",1244,502,27.387459807074,23,21,26,20,51,10.9959523528201,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Pistachios","yes",31,77.0624693508415
"MAY",23607,503,40.9472614055153,41,32,52,23,57,11.9780042626642,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Walnuts","yes",31,2186.43438503775
"MAY",964,752,29.2935684647303,29,26,32,25,35,3.867880305082,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Young Orchard","yes",31,63.8734098032995
"MAY",25,756,28.72,28,27,32,24,32,3.11794804318482,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Nursery","no",31,1.6240344289376
"MAY",213731,800,46.6192737600067,47,44,50,39,52,5.0523265014354,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Pasture","yes",31,22537.3998125117
"MAY",10069,908,40.8366272718244,42,34,49,24,55,10.3549971521325,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Turf","yes",31,930.051493911253
"MAY",223290,913,32.7118814098258,32,26,39,21,46,9.01177323674569,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Semi-agricultural/ROW","yes",31,16521.3520070829
"MAY",7859,914,42.2303091996437,43,34,51,27,56,10.6783720441723,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Other Deciduous","yes",31,750.692950628473
"MAY",377439,916,32.3348514594411,30,22,42,19,48,11.1122258115455,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Fallow","yes",31,27605.0431778505
"MAY",12868,2002,53.0603046316444,54,49,59,40,64,9.1091676520337,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Floating Vegetation","no",31,1544.37079023679
"MAY",33358,2003,30.8962767552011,27,22,39,19,48,10.7039295908915,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Forage Grass","yes",31,2331.18606653398
"MAY",109834,2004,47.9388258644864,49,41,55,33,61,10.1728250784387,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Riparian","no",31,11909.5398205191
"MAY",312265,2005,33.4040286295294,32,27,40,22,47,9.25267303080178,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Upland Herbaceous","no",31,23593.5311157592
"MAY",356034,2006,31.0884718875164,31,25,37,19,43,8.83953255707108,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Urban","no",31,25035.8094018393
"MAY",296333,2007,44.9125308352428,43,40,49,37,57,8.18049143865698,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Water","no",31,30103.5930041343
"MAY",113930,2008,45.9403230053542,47,41,51,33,57,8.82678693595166,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Wet herbaceous/sub irrigated pasture","yes",31,11838.6703961076
"NOV",7207,0,4.37796586651866,4,3,5,2,7,1.67848723821569,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson",NA,"no",30,69.0648768557453
"NOV",316983,1,6.66570762469912,7,6,8,4,8,1.32538616654137,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Alfalfa","yes",30,4625.00898030343
"NOV",63028,12,3.14923526051913,3,3,3,2,4,1.02183353033507,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Safflower","yes",30,434.479190133649
"NOV",0,14,NA,NA,NA,NA,NA,NA,NA,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Sudan Grass","no",30,NA
"NOV",2594,22,2.88396299151889,3,3,3,2,3,0.666430687611688,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Sunflower","yes",30,16.3753278320813
"NOV",329211,23,1.78899550744052,1,1,2,1,4,1.45375067518006,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Corn","yes",30,1289.18111936895
"NOV",30229,24,5.8105130834629,4,3,7,3,12,3.35839135825519,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Rice","yes",30,384.475448789435
"NOV",5657,108,6.21177302457133,6,5,7,4,8,1.67641755026065,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Bush Berries","yes",30,76.9187301188796
"NOV",173301,109,5.26520908707971,5,5,6,4,7,1.15653238294815,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Vineyards","yes",30,1997.31718829407
"NOV",1396,201,6.6525787965616,7,6,7,5,8,0.927338952697114,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Asparagus","yes",30,20.3285215314182
"NOV",814,211,2.86609336609337,3,3,3,2,3,0.4602159744354,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Carrots","yes",30,5.10675575888862
"NOV",17608,246,2.79702407996365,3,2,3,2,4,1.11300815168501,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Potatoes","yes",30,107.804423971395
"NOV",13905,277,3.04142394822006,3,3,3,2,4,0.868570633099913,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Cucurbit","yes",30,92.5717135872947
"NOV",112765,278,2.66967587460648,3,2,3,2,3,0.749375694007651,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Tomatoes","yes",30,658.966306982591
"NOV",12569,279,3.53616039462169,3,2,4,2,7,1.66790559384674,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Truck Crops","yes",30,97.2888411742665
"NOV",16,284,6.3125,6,5.5,7,4,8,1.35640840088817,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Eucalyptus","no",30,0.22108115372814
"NOV",12731,403,6.11648731442935,6,5,7,4,8,1.34970910130064,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Cherries","yes",30,170.449191679768
"NOV",7269,409,6.8594029440088,7,6,8,5,8,1.19890752586483,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Olives","yes",30,109.141855505335
"NOV",24842,412,6.68017872957089,7,6,8,5,9,1.41173529331111,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Pears","yes",30,363.249469109219
"NOV",23,425,5.47826086956522,6,5,6,4,7,0.97220346847817,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Citrus","yes",30,0.27580421158164
"NOV",62468,500,4.61530703720305,4,3,6,2,8,2.22426170508876,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Almonds","yes",30,631.086003467389
"NOV",1244,502,3.58199356913183,3,3,3,3,6,1.35459105489578,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Pistachios","yes",30,9.75383783180784
"NOV",23607,503,5.45558520777735,6,4,7,3,8,1.8711080938331,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Walnuts","yes",30,281.911304838091
"NOV",964,752,4.32780082987552,4,4,5,3,5,0.743167311765876,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Young Orchard","yes",30,9.13218389459208
"NOV",25,756,4.48,4,3,6,3,6,1.17029910706622,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Nursery","no",30,0.24515929918368
"NOV",213731,800,6.30689511582316,6,6,7,5,7,1.03450451446878,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Pasture","yes",30,2950.62131209212
"NOV",10069,908,4.92263382659648,5,3,6,2,7,1.72076784761706,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Turf","yes",30,108.496123422663
"NOV",223290,913,4.19213130905997,4,3,5,3,6,1.46479485357255,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Semi-agricultural/ROW","yes",30,2048.9648102962
"NOV",7859,914,5.50731645247487,6,4,7,3,8,1.6549358711129,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Other Deciduous","yes",30,94.7409356006075
"NOV",377439,916,3.19425920479866,3,3,3,2,5,1.15433763360268,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Fallow","yes",30,2639.04792097512
"NOV",12868,2002,7.43495492695058,8,6,9,5,9,1.74105818194932,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Floating Vegetation","no",30,209.420764560716
"NOV",33358,2003,3.77783440254212,3,3,4,2,7,1.76672186723367,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Forage Grass","yes",30,275.850178950237
"NOV",109834,2004,6.14643917184114,6,5,7,4,8,1.76781181817258,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Riparian","no",30,1477.71518720814
"NOV",312265,2005,3.66257505644244,3,3,4,2,6,1.40975790997215,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Upland Herbaceous","no",30,2503.45731714803
"NOV",356034,2006,4.20835369655707,4,3,5,2,6,1.47623212635272,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Urban","no",30,3279.6995149553
"NOV",296333,2007,6.79066793101005,7,6,8,5,9,1.78344067811691,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Water","no",30,4404.76618382161
"NOV",113930,2008,5.83932239094181,6,4,7,3,9,2.04545175122081,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Wet herbaceous/sub irrigated pasture","yes",30,1456.23310361717
"OCT",7207,0,13.1554044678785,12,9,16,7,22,5.95906608216951,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson",NA,"no",31,214.451710643459
"OCT",316983,1,18.8628696176136,19,16,22,11,25,5.00376415304746,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Alfalfa","yes",31,13524.2914677069
"OCT",63028,12,10.1983404201307,9,7,12,6,17,4.33068492532605,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Safflower","yes",31,1453.89759647206
"OCT",0,14,NA,NA,NA,NA,NA,NA,NA,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Sudan Grass","no",31,NA
"OCT",2594,22,10.4421742482652,10,8,12,7,16,3.11634003702803,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Sunflower","yes",31,61.2677166805472
"OCT",329211,23,7.71448098635829,7,5,10,3,13,4.31683013173228,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Corn","yes",31,5744.49477283761
"OCT",30229,24,17.8549075391181,16,12,22,9,30,8.5814601140208,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Rice","yes",31,1220.82151328282
"OCT",5657,108,16.6911790701785,17,13,20,9,23,4.97566092775136,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Bush Berries","yes",31,213.571836837251
"OCT",173301,109,16.5104413707942,17,13,20,10,23,4.51268392075369,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Vineyards","yes",31,6471.88124609035
"OCT",1396,201,21.4541547277937,22,19,24,17,25,3.33644307095807,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Asparagus","yes",31,67.7434974187761
"OCT",814,211,6.87469287469288,7,5,9,5,9,1.82166145551241,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Carrots","yes",31,12.6575162455917
"OCT",17608,246,9.57911176737846,8,7,11,6,15,4.0864257436357,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Potatoes","yes",31,381.510115730469
"OCT",13905,277,9.89744696152463,10,7,12,5,15,4.09284339898448,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Cucurbit","yes",31,311.289852713243
"OCT",112765,278,8.52599654148007,8,6,10,5,13,3.19889607773664,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Tomatoes","yes",31,2174.65448071197
"OCT",12569,279,11.6878828864667,10,7,15,5,21,5.57028992855007,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Truck Crops","yes",31,332.282420310695
"OCT",16,284,18.4375,18,16.5,21,14,23,2.93616991163659,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Eucalyptus","no",31,0.66725648542701
"OCT",12731,403,20.8417249234153,22,17,25,12,27,5.69109009402461,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Cherries","yes",31,600.15988751614
"OCT",7269,409,20.7373779061769,21,18,25,15,26,4.34762747815411,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Olives","yes",31,340.956754621246
"OCT",24842,412,22.8680863054504,23,20,26,17,30,4.64562004883649,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Pears","yes",31,1284.95277813473
"OCT",23,425,17.7826086956522,17,16,19,14,22,2.73394955169783,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Citrus","yes",31,0.925111534032702
"OCT",62468,500,12.2605494012935,11,7,17,5,22,6.33911185804107,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Almonds","yes",31,1732.36069198869
"OCT",1244,502,9.73231511254019,7,7,8,6,22,5.70594129157412,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Pistachios","yes",31,27.3846585392027
"OCT",23607,503,16.2898716482399,17,12,20,7,24,5.98021833408971,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Walnuts","yes",31,869.819721197911
"OCT",964,752,13.1960580912863,13,11,15,10,17,2.64220944824774,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Young Orchard","yes",31,28.7734567834474
"OCT",25,756,14.76,14,12,18,11,19,3.01038203555629,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Nursery","no",31,0.834636078381582
"OCT",213731,800,21.1685483154058,22,19,24,14,27,5.00322788391595,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Pasture","yes",31,10233.6222415384
"OCT",10069,908,15.9520309861953,16,10,22,7,24,6.16818145852944,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Turf","yes",31,363.306454053464
"OCT",223290,913,12.6483093734605,12,9,16,6,20,5.26562093114712,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Semi-agricultural/ROW","yes",31,6388.11228358937
"OCT",7859,914,18.1432752258557,19,12,23,8,27,6.92690530198665,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Other Deciduous","yes",31,322.517856759547
"OCT",377439,916,10.1150040138936,9,7,12,5,18,4.76240423752717,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Fallow","yes",31,8635.42307896198
"OCT",12868,2002,24.6924152937519,26,21,29,15,33,6.5015993568845,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Floating Vegetation","no",31,718.696305737454
"OCT",33358,2003,12.8221416152047,13,8,16,7,21,5.28507930491856,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Forage Grass","yes",31,967.456309163818
"OCT",109834,2004,21.0921663601435,22,17,26,11,29,6.54320399972429,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Riparian","no",31,5239.96970383109
"OCT",312265,2005,10.9343410244504,10,7,14,5,19,5.50307593915998,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Upland Herbaceous","no",31,7723.0120370163
"OCT",356034,2006,12.2376177556076,12,9,15,6,19,4.98771629003761,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Urban","no",31,9855.05710188938
"OCT",296333,2007,23.0756345057756,23,20,26,15,31,5.82590307406163,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Water","no",31,15466.9419993791
"OCT",113930,2008,18.7343017642412,18,13,23,10,28,6.71853142580197,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Wet herbaceous/sub irrigated pasture","yes",31,4827.76805165737
"SEP",7207,0,21.4687109754405,20,14,27,11,36,9.21002565382144,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson",NA,"no",30,338.681005055312
"SEP",316983,1,27.989772322175,28,25,32,21,35,5.37940422970328,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Alfalfa","yes",30,19420.7360471427
"SEP",63028,12,15.1215491527575,14,12,18,10,22,4.89519176249991,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Safflower","yes",30,2086.22026808287
"SEP",0,14,NA,NA,NA,NA,NA,NA,NA,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Sudan Grass","no",30,NA
"SEP",2594,22,15.594834232845,15,13,17,12,21,3.22439924527857,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Sunflower","yes",30,88.5484743739054
"SEP",329211,23,18.1689038337115,18,13,23,8,28,7.55643630713121,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Corn","yes",30,13092.8264965639
"SEP",30229,24,43.728836547686,44,39,50,34,53,7.50576933188518,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Rice","yes",30,2893.49043969307
"SEP",5657,108,26.7249425490543,27,23,31,19,34,5.50417282054742,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Bush Berries","yes",30,330.927842218628
"SEP",173301,109,24.5011280950485,24,21,28,17,32,5.5669932596451,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Vineyards","yes",30,9294.31737040043
"SEP",1396,201,17.9570200573066,15.5,7,30,6,32,10.8719237391746,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Asparagus","yes",30,54.8719045708615
"SEP",814,211,15.6461916461916,12,11,16,10,34,8.30633570048602,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Carrots","yes",30,27.878114592887
"SEP",17608,246,17.6744661517492,14,11,22,8,34,9.42998916181138,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Potatoes","yes",30,681.218891228138
"SEP",13905,277,23.6267529665588,25,15,30,12,34,8.24403436973815,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Cucurbit","yes",30,719.126647864414
"SEP",112765,278,19.0779940584401,17,13,25,10,30,7.48589595505799,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Tomatoes","yes",30,4709.09424207881
"SEP",12569,279,21.4318561540298,20,13,28,11,35,9.12517544266466,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Truck Crops","yes",30,589.645326216091
"SEP",16,284,23.1875,22.5,19.5,28.5,14,32,5.92894119974216,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Eucalyptus","no",30,0.81209017854594
"SEP",12731,403,29.9227868981227,30,25,36,19,40,7.59112990805946,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Cherries","yes",30,833.863388804691
"SEP",7269,409,32.2539551520154,33,28,38,22,40,6.63460994209118,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Olives","yes",30,513.20159223938
"SEP",24842,412,34.7850817164479,35,31,39,26,43,6.22636599430626,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Pears","yes",30,1891.51562824011
"SEP",23,425,23.304347826087,23,20,26,18,31,4.99072864427191,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Citrus","yes",30,1.17326236037904
"SEP",62468,500,21.4055196260485,20,13,27,11,36,9.10409110677534,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Almonds","yes",30,2926.93936157544
"SEP",1244,502,15.4075562700965,12,11,14,10,33,8.16531213879813,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Pistachios","yes",30,41.9550739951214
"SEP",23607,503,27.936247723133,29,20,36,14,40,9.45360091655351,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Walnuts","yes",30,1443.5745658745
"SEP",964,752,25.3910788381743,25,22,29,20,33,4.56574418884084,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Young Orchard","yes",30,53.5782514832048
"SEP",25,756,21.6,22,19,27,13,30,5.69209978830308,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Nursery","no",30,1.1820180496356
"SEP",213731,800,29.2420612826403,30,27,33,21,35,5.30110731035211,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Pasture","yes",30,13680.6221834246
"SEP",10069,908,24.3053927897507,26,16,32,12,36,8.79108287212142,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Turf","yes",30,535.697146861796
"SEP",223290,913,19.549576783555,19,14,24,11,30,6.96087595794292,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Semi-agricultural/ROW","yes",30,9555.13840874178
"SEP",7859,914,27.4640539508843,28,19,36,13,40,10.052658119332,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Other Deciduous","yes",30,472.456992283978
"SEP",377439,916,19.055958711209,14,11,28,9,37,10.795652842223,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Fallow","yes",30,15743.740565404
"SEP",12868,2002,37.127991917936,39,33,42.5,24,47,8.19457672861771,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Floating Vegetation","no",30,1045.78609157047
"SEP",33358,2003,24.5151987529228,25,19,30,14,34,7.19512502720361,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Forage Grass","yes",30,1790.05251221278
"SEP",109834,2004,32.4497332337892,34,26,39,18,44,9.34551676603443,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Riparian","no",30,7801.50299706935
"SEP",312265,2005,15.6376795350103,14,11,19,8,26,6.97604022232193,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Upland Herbaceous","no",30,10688.726552177
"SEP",356034,2006,18.8944791789548,18,14,23,10,29,6.98412289241984,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Urban","no",30,14725.048954238
"SEP",296333,2007,35.3477135519837,35,31,40,25,47,8.64966117964157,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Water","no",30,22928.2914303884
"SEP",113930,2008,25.9728078644782,24,19,32,15,39,8.83691625531204,"ucdpt","legal",2016,"data/dsa_legal/ucdpt-legal-2016.geojson","Wet herbaceous/sub irrigated pasture","yes",30,6477.20061917002
