system:index,Station_ID,date,imageId,mean,model,region,variable,.geo
2016-03-28_2,D03,2016-03-28T00:00:00,2016-03-28,3.2169860627177704,sims,3x3,et,
2016-03-28_3,D11,2016-03-28T00:00:00,2016-03-28,1.7057977332170886,sims,3x3,et,
2016-03-28_1,D02,2016-03-28T00:00:00,2016-03-28,3.4292139737991265,sims,3x3,et,
2016-03-29_4,D12,2016-03-29T00:00:00,2016-03-29,3.320090909090909,sims,3x3,et,
2016-03-29_5,D14,2016-03-29T00:00:00,2016-03-29,3.638491717523976,sims,3x3,et,
2016-03-29_8,D04,2016-03-29T00:00:00,2016-03-29,2.6499782135076253,sims,3x3,et,
2016-03-29_9,D06,2016-03-29T00:00:00,2016-03-29,3.210331299040976,sims,3x3,et,
2016-03-29_11,D10,2016-03-29T00:00:00,2016-03-29,2.7636561954624783,sims,3x3,et,
2016-03-29_10,D09,2016-03-29T00:00:00,2016-03-29,1.6583333333333332,sims,3x3,et,
2016-03-29_12,D13,2016-03-29T00:00:00,2016-03-29,3.005833696125381,sims,3x3,et,
2016-03-29_13,D01,2016-03-29T00:00:00,2016-03-29,2.6142919389978214,sims,3x3,et,
2016-03-29_14,D05,2016-03-29T00:00:00,2016-03-29,2.9673371228683862,sims,3x3,et,
2016-03-29_6,D07,2016-03-29T00:00:00,2016-03-29,3.747384481255449,sims,3x3,et,
2016-03-29_7,D08,2016-03-29T00:00:00,2016-03-29,1.4978211529732182,sims,3x3,et,
2016-03-29_2,D03,2016-03-29T00:00:00,2016-03-29,3.5507839721254357,sims,3x3,et,
2016-03-29_3,D11,2016-03-29T00:00:00,2016-03-29,1.9336094158674808,sims,3x3,et,
2016-03-29_1,D02,2016-03-29T00:00:00,2016-03-29,3.7303056768558953,sims,3x3,et,
2016-03-30_4,D12,2016-03-30T00:00:00,2016-03-30,3.1014545454545455,sims,3x3,et,
2016-03-30_5,D14,2016-03-30T00:00:00,2016-03-30,3.3874891020052305,sims,3x3,et,
2016-03-30_8,D04,2016-03-30T00:00:00,2016-03-30,2.438867102396514,sims,3x3,et,
2016-03-30_9,D06,2016-03-30T00:00:00,2016-03-30,2.9992153443766347,sims,3x3,et,
2016-03-30_11,D10,2016-03-30T00:00:00,2016-03-30,2.5928446771378715,sims,3x3,et,
2016-03-30_10,D09,2016-03-30T00:00:00,2016-03-30,1.5360820244328097,sims,3x3,et,
2016-03-30_12,D13,2016-03-30T00:00:00,2016-03-30,2.8507183282542443,sims,3x3,et,
2016-03-30_13,D01,2016-03-30T00:00:00,2016-03-30,2.4434422657952073,sims,3x3,et,
2016-03-30_14,D05,2016-03-30T00:00:00,2016-03-30,2.8409269785745526,sims,3x3,et,
2016-03-30_6,D07,2016-03-30T00:00:00,2016-03-30,3.5473844812554494,sims,3x3,et,
2016-03-30_7,D08,2016-03-30T00:00:00,2016-03-30,1.4195188379482522,sims,3x3,et,
2016-03-30_2,D03,2016-03-30T00:00:00,2016-03-30,3.377787456445993,sims,3x3,et,
2016-03-30_3,D11,2016-03-30T00:00:00,2016-03-30,1.8432868352223197,sims,3x3,et,
2016-03-30_1,D02,2016-03-30T00:00:00,2016-03-30,3.594890829694324,sims,3x3,et,
2016-03-31_4,D12,2016-03-31T00:00:00,2016-03-31,3.279727272727273,sims,3x3,et,
2016-03-31_5,D14,2016-03-31T00:00:00,2016-03-31,3.5958151700087186,sims,3x3,et,
2016-03-31_8,D04,2016-03-31T00:00:00,2016-03-31,2.611111111111111,sims,3x3,et,
2016-03-31_9,D06,2016-03-31T00:00:00,2016-03-31,3.1992153443766345,sims,3x3,et,
2016-03-31_11,D10,2016-03-31T00:00:00,2016-03-31,2.7636561954624783,sims,3x3,et,
2016-03-31_10,D09,2016-03-31T00:00:00,2016-03-31,1.6583333333333332,sims,3x3,et,
2016-03-31_12,D13,2016-03-31T00:00:00,2016-03-31,3.005833696125381,sims,3x3,et,
2016-03-31_13,D01,2016-03-31T00:00:00,2016-03-31,2.60318082788671,sims,3x3,et,
2016-03-31_14,D05,2016-03-31T00:00:00,2016-03-31,3.0415828596414527,sims,3x3,et,
2016-03-31_6,D07,2016-03-31T00:00:00,2016-03-31,3.747384481255449,sims,3x3,et,
2016-03-31_7,D08,2016-03-31T00:00:00,2016-03-31,1.4978211529732182,sims,3x3,et,
2016-03-31_2,D03,2016-03-31T00:00:00,2016-03-31,3.5888937282229962,sims,3x3,et,
2016-03-31_3,D11,2016-03-31T00:00:00,2016-03-31,1.9592850915431568,sims,3x3,et,
2016-03-31_1,D02,2016-03-31T00:00:00,2016-03-31,3.773362445414847,sims,3x3,et,
2016-04-01_4,D12,2016-04-01T00:00:00,2016-04-01,3.201454545454546,sims,3x3,et,
2016-04-01_5,D14,2016-04-01T00:00:00,2016-04-01,3.4874891020052305,sims,3x3,et,
2016-04-01_8,D04,2016-04-01T00:00:00,2016-04-01,2.530544662309368,sims,3x3,et,
2016-04-01_9,D06,2016-04-01T00:00:00,2016-04-01,3.1214036617262426,sims,3x3,et,
2016-04-01_11,D10,2016-04-01T00:00:00,2016-04-01,2.6928446771378716,sims,3x3,et,
2016-04-01_10,D09,2016-04-01T00:00:00,2016-04-01,1.6082897033158814,sims,3x3,et,
2016-04-01_12,D13,2016-04-01T00:00:00,2016-04-01,2.960426643447976,sims,3x3,et,
2016-04-01_13,D01,2016-04-01T00:00:00,2016-04-01,2.5753812636165576,sims,3x3,et,
2016-04-01_14,D05,2016-04-01T00:00:00,2016-04-01,2.980017490161784,sims,3x3,et,
2016-04-01_6,D07,2016-04-01T00:00:00,2016-04-01,3.655013077593723,sims,3x3,et,
2016-04-01_7,D08,2016-04-01T00:00:00,2016-04-01,1.4862460281434404,sims,3x3,et,
2016-04-01_2,D03,2016-04-01T00:00:00,2016-04-01,3.4888937282229966,sims,3x3,et,
2016-04-01_3,D11,2016-04-01T00:00:00,2016-04-01,1.90431560592851,sims,3x3,et,
2016-04-01_1,D02,2016-04-01T00:00:00,2016-04-01,3.69646288209607,sims,3x3,et,
2016-04-02_4,D12,2016-04-02T00:00:00,2016-04-02,3.2421363636363636,sims,3x3,et,
2016-04-02_5,D14,2016-04-02T00:00:00,2016-04-02,3.5714908456843943,sims,3x3,et,
2016-04-02_8,D04,2016-04-02T00:00:00,2016-04-02,2.611111111111111,sims,3x3,et,
2016-04-02_9,D06,2016-04-02T00:00:00,2016-04-02,3.1749782040104617,sims,3x3,et,
2016-04-02_11,D10,2016-04-02T00:00:00,2016-04-02,2.7636561954624783,sims,3x3,et,
2016-04-02_10,D09,2016-04-02T00:00:00,2016-04-02,1.6583333333333332,sims,3x3,et,
2016-04-02_12,D13,2016-04-02T00:00:00,2016-04-02,3.0493252067914667,sims,3x3,et,
2016-04-02_13,D01,2016-04-02T00:00:00,2016-04-02,2.632679738562092,sims,3x3,et,
2016-04-02_14,D05,2016-04-02T00:00:00,2016-04-02,3.0645386969829476,sims,3x3,et,
2016-04-02_6,D07,2016-04-02T00:00:00,2016-04-02,3.7222319093286833,sims,3x3,et,
2016-04-02_7,D08,2016-04-02T00:00:00,2016-04-02,1.4978211529732182,sims,3x3,et,
2016-04-02_2,D03,2016-04-02T00:00:00,2016-04-02,3.5,sims,3x3,et,
2016-04-02_3,D11,2016-04-02T00:00:00,2016-04-02,1.9301656495204889,sims,3x3,et,
2016-04-02_1,D02,2016-04-02T00:00:00,2016-04-02,3.69646288209607,sims,3x3,et,
2016-04-03_4,D12,2016-04-03T00:00:00,2016-04-03,3.5085,sims,3x3,et,
2016-04-03_5,D14,2016-04-03T00:00:00,2016-04-03,3.849607672188317,sims,3x3,et,
2016-04-03_8,D04,2016-04-03T00:00:00,2016-04-03,2.7194335511982572,sims,3x3,et,
2016-04-03_9,D06,2016-04-03T00:00:00,2016-04-03,3.4242371403661727,sims,3x3,et,
2016-04-03_11,D10,2016-04-03T00:00:00,2016-04-03,2.9636561954624776,sims,3x3,et,
2016-04-03_10,D09,2016-04-03T00:00:00,2016-04-03,1.7583333333333333,sims,3x3,et,
2016-04-03_12,D13,2016-04-03T00:00:00,2016-04-03,3.26682629516761,sims,3x3,et,
2016-04-03_13,D01,2016-04-03T00:00:00,2016-04-03,2.800740740740741,sims,3x3,et,
2016-04-03_14,D05,2016-04-03T00:00:00,2016-04-03,3.3191517271534767,sims,3x3,et,
2016-04-03_6,D07,2016-04-03T00:00:00,2016-04-03,4.055013077593723,sims,3x3,et,
2016-04-03_7,D08,2016-04-03T00:00:00,2016-04-03,1.6312755333635949,sims,3x3,et,
2016-04-03_2,D03,2016-04-03T00:00:00,2016-04-03,3.8888937282229965,sims,3x3,et,
2016-04-03_3,D11,2016-04-03T00:00:00,2016-04-03,2.122406277244987,sims,3x3,et,
2016-04-03_1,D02,2016-04-03T00:00:00,2016-04-03,4.092314410480349,sims,3x3,et,
2016-04-04_4,D12,2016-04-04T00:00:00,2016-04-04,3.6349090909090913,sims,3x3,et,
2016-04-04_5,D14,2016-04-04T00:00:00,2016-04-04,3.981909328683522,sims,3x3,et,
2016-04-04_8,D04,2016-04-04T00:00:00,2016-04-04,2.9083224400871455,sims,3x3,et,
2016-04-04_9,D06,2016-04-04T00:00:00,2016-04-04,3.561159546643418,sims,3x3,et,
2016-04-04_11,D10,2016-04-04T00:00:00,2016-04-04,3.1352094240837705,sims,3x3,et,
2016-04-04_10,D09,2016-04-04T00:00:00,2016-04-04,1.8583333333333334,sims,3x3,et,
2016-04-04_12,D13,2016-04-04T00:00:00,2016-04-04,3.457292120156726,sims,3x3,et,
2016-04-04_13,D01,2016-04-04T00:00:00,2016-04-04,2.967407407407408,sims,3x3,et,
2016-04-04_14,D05,2016-04-04T00:00:00,2016-04-04,3.532356799300394,sims,3x3,et,
2016-04-04_6,D07,2016-04-04T00:00:00,2016-04-04,4.2550130775937225,sims,3x3,et,
2016-04-04_7,D08,2016-04-04T00:00:00,2016-04-04,1.7081252837040395,sims,3x3,et,
2016-04-04_2,D03,2016-04-04T00:00:00,2016-04-04,4.000000000000001,sims,3x3,et,
2016-04-04_3,D11,2016-04-04T00:00:00,2016-04-04,2.20357454228422,sims,3x3,et,
2016-04-04_1,D02,2016-04-04T00:00:00,2016-04-04,4.230305676855894,sims,3x3,et,
2016-04-05_4,D12,2016-04-05T00:00:00,2016-04-05,4.824772727272728,sims,3x3,et,
2016-04-05_5,D14,2016-04-05T00:00:00,2016-04-05,5.273888404533566,sims,3x3,et,
2016-04-05_8,D04,2016-04-05T00:00:00,2016-04-05,3.8249673202614383,sims,3x3,et,
2016-04-05_9,D06,2016-04-05T00:00:00,2016-04-05,4.66512641673932,sims,3x3,et,
2016-04-05_11,D10,2016-04-05T00:00:00,2016-04-05,4.02805410122164,sims,3x3,et,
2016-04-05_10,D09,2016-04-05T00:00:00,2016-04-05,2.409773123909249,sims,3x3,et,
2016-04-05_12,D13,2016-04-05T00:00:00,2016-04-05,4.390901175446233,sims,3x3,et,
2016-04-05_13,D01,2016-04-05T00:00:00,2016-04-05,3.7872331154684096,sims,3x3,et,
2016-04-05_14,D05,2016-04-05T00:00:00,2016-04-05,4.352864013992129,sims,3x3,et,
2016-04-05_6,D07,2016-04-05T00:00:00,2016-04-05,5.5139058413251965,sims,3x3,et,
2016-04-05_7,D08,2016-04-05T00:00:00,2016-04-05,2.228733545165683,sims,3x3,et,
2016-04-05_2,D03,2016-04-05T00:00:00,2016-04-05,5.283013937282229,sims,3x3,et,
2016-04-05_3,D11,2016-04-05T00:00:00,2016-04-05,2.893025283347865,sims,3x3,et,
2016-04-05_1,D02,2016-04-05T00:00:00,2016-04-05,5.579432314410479,sims,3x3,et,
2016-04-06_4,D12,2016-04-06T00:00:00,2016-04-06,4.3349090909090915,sims,3x3,et,
2016-04-06_5,D14,2016-04-06T00:00:00,2016-04-06,4.797515257192677,sims,3x3,et,
2016-04-06_8,D04,2016-04-06T00:00:00,2016-04-06,3.6388671023965142,sims,3x3,et,
2016-04-06_9,D06,2016-04-06T00:00:00,2016-04-06,4.288622493461204,sims,3x3,et,
2016-04-06_11,D10,2016-04-06T00:00:00,2016-04-06,4.29284467713787,sims,3x3,et,
2016-04-06_10,D09,2016-04-06T00:00:00,2016-04-06,2.1407504363001744,sims,3x3,et,
2016-04-06_12,D13,2016-04-06T00:00:00,2016-04-06,4.201088376142795,sims,3x3,et,
2016-04-06_13,D01,2016-04-06T00:00:00,2016-04-06,3.0471895424836606,sims,3x3,et,
2016-04-06_14,D05,2016-04-06T00:00:00,2016-04-06,3.613817227809358,sims,3x3,et,
2016-04-06_6,D07,2016-04-06T00:00:00,2016-04-06,4.9,sims,3x3,et,
2016-04-06_7,D08,2016-04-06T00:00:00,2016-04-06,1.8932818883340898,sims,3x3,et,
2016-04-06_2,D03,2016-04-06T00:00:00,2016-04-06,4.531881533101045,sims,3x3,et,
2016-04-06_3,D11,2016-04-06T00:00:00,2016-04-06,2.052005231037489,sims,3x3,et,
2016-04-06_1,D02,2016-04-06T00:00:00,2016-04-06,3.164497816593886,sims,3x3,et,
2016-04-07_4,D12,2016-04-07T00:00:00,2016-04-07,3.834909090909091,sims,3x3,et,
2016-04-07_5,D14,2016-04-07T00:00:00,2016-04-07,4.211421098517873,sims,3x3,et,
2016-04-07_8,D04,2016-04-07T00:00:00,2016-04-07,3.063877995642702,sims,3x3,et,
2016-04-07_9,D06,2016-04-07T00:00:00,2016-04-07,3.7942894507410636,sims,3x3,et,
2016-04-07_11,D10,2016-04-07T00:00:00,2016-04-07,3.7928446771378703,sims,3x3,et,
2016-04-07_10,D09,2016-04-07T00:00:00,2016-04-07,1.9197643979057595,sims,3x3,et,
2016-04-07_12,D13,2016-04-07T00:00:00,2016-04-07,3.7409664780148026,sims,3x3,et,
2016-04-07_13,D01,2016-04-07T00:00:00,2016-04-07,2.584705882352942,sims,3x3,et,
2016-04-07_14,D05,2016-04-07T00:00:00,2016-04-07,3.2283340620900747,sims,3x3,et,
2016-04-07_6,D07,2016-04-07T00:00:00,2016-04-07,4.3779424585876185,sims,3x3,et,
2016-04-07_7,D08,2016-04-07T00:00:00,2016-04-07,1.6932818883340897,sims,3x3,et,
2016-04-07_2,D03,2016-04-07T00:00:00,2016-04-07,4.0111062717770025,sims,3x3,et,
2016-04-07_3,D11,2016-04-07T00:00:00,2016-04-07,1.806190061028771,sims,3x3,et,
2016-04-07_1,D02,2016-04-07T00:00:00,2016-04-07,2.834978165938865,sims,3x3,et,
2016-04-08_4,D12,2016-04-08T00:00:00,2016-04-08,2.934909090909091,sims,3x3,et,
2016-04-08_5,D14,2016-04-08T00:00:00,2016-04-08,3.2142109851787275,sims,3x3,et,
2016-04-08_8,D04,2016-04-08T00:00:00,2016-04-08,2.35276688453159,sims,3x3,et,
2016-04-08_9,D06,2016-04-08T00:00:00,2016-04-08,2.9664341761115955,sims,3x3,et,
2016-04-08_11,D10,2016-04-08T00:00:00,2016-04-08,2.970811518324607,sims,3x3,et,
2016-04-08_10,D09,2016-04-08T00:00:00,2016-04-08,1.4919720767888307,sims,3x3,et,
2016-04-08_12,D13,2016-04-08T00:00:00,2016-04-08,2.917239878101872,sims,3x3,et,
2016-04-08_13,D01,2016-04-08T00:00:00,2016-04-08,1.998605664488017,sims,3x3,et,
2016-04-08_14,D05,2016-04-08T00:00:00,2016-04-08,2.490511587232182,sims,3x3,et,
2016-04-08_6,D07,2016-04-08T00:00:00,2016-04-08,3.511115954664342,sims,3x3,et,
2016-04-08_7,D08,2016-04-08T00:00:00,2016-04-08,1.3511575124829776,sims,3x3,et,
2016-04-08_2,D03,2016-04-08T00:00:00,2016-04-08,3.1731271777003482,sims,3x3,et,
2016-04-08_3,D11,2016-04-08T00:00:00,2016-04-08,1.4179163034001747,sims,3x3,et,
2016-04-08_1,D02,2016-04-08T00:00:00,2016-04-08,2.277117903930131,sims,3x3,et,
2016-04-09_4,D12,2016-04-09T00:00:00,2016-04-09,1.234909090909091,sims,3x3,et,
2016-04-09_5,D14,2016-04-09T00:00:00,2016-04-09,1.4,sims,3x3,et,
2016-04-09_8,D04,2016-04-09T00:00:00,2016-04-09,1.1,sims,3x3,et,
2016-04-09_9,D06,2016-04-09T00:00:00,2016-04-09,1.3387968613775065,sims,3x3,et,
2016-04-09_11,D10,2016-04-09T00:00:00,2016-04-09,1.4086387434554974,sims,3x3,et,
2016-04-09_10,D09,2016-04-09T00:00:00,2016-04-09,0.7166666666666667,sims,3x3,et,
2016-04-09_12,D13,2016-04-09T00:00:00,2016-04-09,1.3808881149325207,sims,3x3,et,
2016-04-09_13,D01,2016-04-09T00:00:00,2016-04-09,0.9527668845315903,sims,3x3,et,
2016-04-09_14,D05,2016-04-09T00:00:00,2016-04-09,1.2010056843025798,sims,3x3,et,
2016-04-09_6,D07,2016-04-09T00:00:00,2016-04-09,1.5,sims,3x3,et,
2016-04-09_7,D08,2016-04-09T00:00:00,2016-04-09,0.5640036314117112,sims,3x3,et,
2016-04-09_2,D03,2016-04-09T00:00:00,2016-04-09,1.3734756097560976,sims,3x3,et,
2016-04-09_3,D11,2016-04-09T00:00:00,2016-04-09,0.5812554489973848,sims,3x3,et,
2016-04-09_1,D02,2016-04-09T00:00:00,2016-04-09,0.9111353711790394,sims,3x3,et,
2016-04-10_4,D12,2016-04-10T00:00:00,2016-04-10,1.9,sims,3x3,et,
2016-04-10_5,D14,2016-04-10T00:00:00,2016-04-10,2.1,sims,3x3,et,
2016-04-10_8,D04,2016-04-10T00:00:00,2016-04-10,1.3083224400871463,sims,3x3,et,
2016-04-10_9,D06,2016-04-10T00:00:00,2016-04-10,1.602659110723627,sims,3x3,et,
2016-04-10_11,D10,2016-04-10T00:00:00,2016-04-10,1.6,sims,3x3,et,
2016-04-10_10,D09,2016-04-10T00:00:00,2016-04-10,0.7821116928446772,sims,3x3,et,
2016-04-10_12,D13,2016-04-10T00:00:00,2016-04-10,2.045015237265999,sims,3x3,et,
2016-04-10_13,D01,2016-04-10T00:00:00,2016-04-10,1.2083224400871457,sims,3x3,et,
2016-04-10_14,D05,2016-04-10T00:00:00,2016-04-10,1.566112811543507,sims,3x3,et,
2016-04-10_6,D07,2016-04-10T00:00:00,2016-04-10,2.1,sims,3x3,et,
2016-04-10_7,D08,2016-04-10T00:00:00,2016-04-10,0.7741261915569676,sims,3x3,et,
2016-04-10_2,D03,2016-04-10T00:00:00,2016-04-10,1.9395034843205576,sims,3x3,et,
2016-04-10_3,D11,2016-04-10T00:00:00,2016-04-10,0.8595902353966871,sims,3x3,et,
2016-04-10_1,D02,2016-04-10T00:00:00,2016-04-10,1.3604366812227073,sims,3x3,et,
2016-04-11_4,D12,2016-04-11T00:00:00,2016-04-11,3.0349090909090917,sims,3x3,et,
2016-04-11_5,D14,2016-04-11T00:00:00,2016-04-11,3.335745422842197,sims,3x3,et,
2016-04-11_8,D04,2016-04-11T00:00:00,2016-04-11,2.2527668845315905,sims,3x3,et,
2016-04-11_9,D06,2016-04-11T00:00:00,2016-04-11,2.922711421098518,sims,3x3,et,
2016-04-11_11,D10,2016-04-11T00:00:00,2016-04-11,2.826876090750437,sims,3x3,et,
2016-04-11_10,D09,2016-04-11T00:00:00,2016-04-11,1.437652705061082,sims,3x3,et,
2016-04-11_12,D13,2016-04-11T00:00:00,2016-04-11,2.7061384414453635,sims,3x3,et,
2016-04-11_13,D01,2016-04-11T00:00:00,2016-04-11,1.8638779956427014,sims,3x3,et,
2016-04-11_14,D05,2016-04-11T00:00:00,2016-04-11,2.472977700043726,sims,3x3,et,
2016-04-11_6,D07,2016-04-11T00:00:00,2016-04-11,3.2888840453356587,sims,3x3,et,
2016-04-11_7,D08,2016-04-11T00:00:00,2016-04-11,1.2511575124829775,sims,3x3,et,
2016-04-11_2,D03,2016-04-11T00:00:00,2016-04-11,2.856533101045296,sims,3x3,et,
2016-04-11_3,D11,2016-04-11T00:00:00,2016-04-11,1.2943330427201398,sims,3x3,et,
2016-04-11_1,D02,2016-04-11T00:00:00,2016-04-11,2.0215720524017464,sims,3x3,et,
2016-04-12_4,D12,2016-04-12T00:00:00,2016-04-12,3.118636363636364,sims,3x3,et,
2016-04-12_5,D14,2016-04-12T00:00:00,2016-04-12,3.4142109851787272,sims,3x3,et,
2016-04-12_8,D04,2016-04-12T00:00:00,2016-04-12,2.577777777777778,sims,3x3,et,
2016-04-12_9,D06,2016-04-12T00:00:00,2016-04-12,3.060897994768963,sims,3x3,et,
2016-04-12_11,D10,2016-04-12T00:00:00,2016-04-12,2.970811518324607,sims,3x3,et,
2016-04-12_10,D09,2016-04-12T00:00:00,2016-04-12,1.4919720767888307,sims,3x3,et,
2016-04-12_12,D13,2016-04-12T00:00:00,2016-04-12,2.826948193295603,sims,3x3,et,
2016-04-12_13,D01,2016-04-12T00:00:00,2016-04-12,2.0958169934640525,sims,3x3,et,
2016-04-12_14,D05,2016-04-12T00:00:00,2016-04-12,2.4240926978574553,sims,3x3,et,
2016-04-12_6,D07,2016-04-12T00:00:00,2016-04-12,3.3888840453356575,sims,3x3,et,
2016-04-12_7,D08,2016-04-12T00:00:00,2016-04-12,1.294552882433046,sims,3x3,et,
2016-04-12_2,D03,2016-04-12T00:00:00,2016-04-12,3.234320557491289,sims,3x3,et,
2016-04-12_3,D11,2016-04-12T00:00:00,2016-04-12,1.5006538796861382,sims,3x3,et,
2016-04-12_1,D02,2016-04-12T00:00:00,2016-04-12,2.3302620087336243,sims,3x3,et,
2016-04-13_4,D12,2016-04-13T00:00:00,2016-04-13,3.7623636363636366,sims,3x3,et,
2016-04-13_5,D14,2016-04-13T00:00:00,2016-04-13,4.139232781168265,sims,3x3,et,
2016-04-13_8,D04,2016-04-13T00:00:00,2016-04-13,3.066666666666667,sims,3x3,et,
2016-04-13_9,D06,2016-04-13T00:00:00,2016-04-13,3.699302528334786,sims,3x3,et,
2016-04-13_11,D10,2016-04-13T00:00:00,2016-04-13,3.6888743455497375,sims,3x3,et,
2016-04-13_10,D09,2016-04-13T00:00:00,2016-04-13,1.8654450261780107,sims,3x3,et,
2016-04-13_12,D13,2016-04-13T00:00:00,2016-04-13,3.6971266869830215,sims,3x3,et,
2016-04-13_13,D01,2016-04-13T00:00:00,2016-04-13,2.584705882352942,sims,3x3,et,
2016-04-13_14,D05,2016-04-13T00:00:00,2016-04-13,3.196370791429821,sims,3x3,et,
2016-04-13_6,D07,2016-04-13T00:00:00,2016-04-13,4.3,sims,3x3,et,
2016-04-13_7,D08,2016-04-13T00:00:00,2016-04-13,1.6612800726282342,sims,3x3,et,
2016-04-13_2,D03,2016-04-13T00:00:00,2016-04-13,3.9322299651567945,sims,3x3,et,
2016-04-13_3,D11,2016-04-13T00:00:00,2016-04-13,1.7679163034001748,sims,3x3,et,
2016-04-13_1,D02,2016-04-13T00:00:00,2016-04-13,2.7462445414847165,sims,3x3,et,
2016-04-14_4,D12,2016-04-14T00:00:00,2016-04-14,3.7435454545454547,sims,3x3,et,
2016-04-14_5,D14,2016-04-14T00:00:00,2016-04-14,4.128814298169136,sims,3x3,et,
2016-04-14_8,D04,2016-04-14T00:00:00,2016-04-14,3.2000000000000006,sims,3x3,et,
2016-04-14_9,D06,2016-04-14T00:00:00,2016-04-14,3.8585440278988665,sims,3x3,et,
2016-04-14_11,D10,2016-04-14T00:00:00,2016-04-14,4.3,sims,3x3,et,
2016-04-14_10,D09,2016-04-14T00:00:00,2016-04-14,1.8811954624781848,sims,3x3,et,
2016-04-14_12,D13,2016-04-14T00:00:00,2016-04-14,4.0222028733130175,sims,3x3,et,
2016-04-14_13,D01,2016-04-14T00:00:00,2016-04-14,1.3653159041394336,sims,3x3,et,
2016-04-14_14,D05,2016-04-14T00:00:00,2016-04-14,3.1662439877568875,sims,3x3,et,
2016-04-14_6,D07,2016-04-14T00:00:00,2016-04-14,4.3,sims,3x3,et,
2016-04-14_7,D08,2016-04-14T00:00:00,2016-04-14,1.5798910576486607,sims,3x3,et,
2016-04-14_2,D03,2016-04-14T00:00:00,2016-04-14,3.7098432055749124,sims,3x3,et,
2016-04-14_3,D11,2016-04-14T00:00:00,2016-04-14,1.3052310374891023,sims,3x3,et,
2016-04-14_1,D02,2016-04-14T00:00:00,2016-04-14,3.8742794759825325,sims,3x3,et,
2016-04-15_4,D12,2016-04-15T00:00:00,2016-04-15,4.917545454545455,sims,3x3,et,
2016-04-15_5,D14,2016-04-15T00:00:00,2016-04-15,5.468047079337403,sims,3x3,et,
2016-04-15_8,D04,2016-04-15T00:00:00,2016-04-15,4.219433551198256,sims,3x3,et,
2016-04-15_9,D06,2016-04-15T00:00:00,2016-04-15,5.032170880557977,sims,3x3,et,
2016-04-15_11,D10,2016-04-15T00:00:00,2016-04-15,5.629493891797558,sims,3x3,et,
2016-04-15_10,D09,2016-04-15T00:00:00,2016-04-15,2.456282722513089,sims,3x3,et,
2016-04-15_12,D13,2016-04-15T00:00:00,2016-04-15,5.265824989116238,sims,3x3,et,
2016-04-15_13,D01,2016-04-15T00:00:00,2016-04-15,1.7927668845315905,sims,3x3,et,
2016-04-15_14,D05,2016-04-15T00:00:00,2016-04-15,4.174639265413205,sims,3x3,et,
2016-04-15_6,D07,2016-04-15T00:00:00,2016-04-15,5.697210113339146,sims,3x3,et,
2016-04-15_7,D08,2016-04-15T00:00:00,2016-04-15,2.1001361779391736,sims,3x3,et,
2016-04-15_2,D03,2016-04-15T00:00:00,2016-04-15,4.915374564459929,sims,3x3,et,
2016-04-15_3,D11,2016-04-15T00:00:00,2016-04-15,1.729686137750654,sims,3x3,et,
2016-04-15_1,D02,2016-04-15T00:00:00,2016-04-15,5.164585152838428,sims,3x3,et,
2016-04-16_4,D12,2016-04-16T00:00:00,2016-04-16,4.795818181818182,sims,3x3,et,
2016-04-16_5,D14,2016-04-16T00:00:00,2016-04-16,5.323626852659111,sims,3x3,et,
2016-04-16_8,D04,2016-04-16T00:00:00,2016-04-16,4.0944226579520695,sims,3x3,et,
2016-04-16_9,D06,2016-04-16T00:00:00,2016-04-16,4.804925893635571,sims,3x3,et,
2016-04-16_11,D10,2016-04-16T00:00:00,2016-04-16,5.333464223385689,sims,3x3,et,
2016-04-16_10,D09,2016-04-16T00:00:00,2016-04-16,2.356282722513089,sims,3x3,et,
2016-04-16_12,D13,2016-04-16T00:00:00,2016-04-16,4.935524597300827,sims,3x3,et,
2016-04-16_13,D01,2016-04-16T00:00:00,2016-04-16,1.6764270152505445,sims,3x3,et,
2016-04-16_14,D05,2016-04-16T00:00:00,2016-04-16,3.7961958898119805,sims,3x3,et,
2016-04-16_6,D07,2016-04-16T00:00:00,2016-04-16,5.423452484742806,sims,3x3,et,
2016-04-16_7,D08,2016-04-16T00:00:00,2016-04-16,2.0001361779391735,sims,3x3,et,
2016-04-16_2,D03,2016-04-16T00:00:00,2016-04-16,4.762064459930313,sims,3x3,et,
2016-04-16_3,D11,2016-04-16T00:00:00,2016-04-16,1.6844376634699219,sims,3x3,et,
2016-04-16_1,D02,2016-04-16T00:00:00,2016-04-16,5.044978165938864,sims,3x3,et,
2016-04-17_4,D12,2016-04-17T00:00:00,2016-04-17,4.281000000000001,sims,3x3,et,
2016-04-17_5,D14,2016-04-17T00:00:00,2016-04-17,4.759721011333915,sims,3x3,et,
2016-04-17_8,D04,2016-04-17T00:00:00,2016-04-17,3.741655773420479,sims,3x3,et,
2016-04-17_9,D06,2016-04-17T00:00:00,2016-04-17,4.438491717523974,sims,3x3,et,
2016-04-17_11,D10,2016-04-17T00:00:00,2016-04-17,4.951178010471204,sims,3x3,et,
2016-04-17_10,D09,2016-04-17T00:00:00,2016-04-17,2.163089005235602,sims,3x3,et,
2016-04-17_12,D13,2016-04-17T00:00:00,2016-04-17,4.618023508924684,sims,3x3,et,
2016-04-17_13,D01,2016-04-17T00:00:00,2016-04-17,1.5788671023965142,sims,3x3,et,
