system:index,Station_ID,date,imageId,mean,model,region,variable,.geo
2_2016-06-06_14,D05,2016-06-06T00:00:00,2_2016-06-06,5.967777777777777,ucdpt,3x3,et,
2_2016-06-06_6,D07,2016-06-06T00:00:00,2_2016-06-06,7.25081152993348,ucdpt,3x3,et,
2_2016-06-06_7,D08,2016-06-06T00:00:00,2_2016-06-06,0.7921153030945317,ucdpt,3x3,et,
2_2016-06-06_2,D03,2016-06-06T00:00:00,2_2016-06-06,6.708492170022373,ucdpt,3x3,et,
2_2016-06-06_3,D11,2016-06-06T00:00:00,2_2016-06-06,4.755077194530215,ucdpt,3x3,et,
2_2016-06-06_1,D02,2016-06-06T00:00:00,2_2016-06-06,3.885091558731577,ucdpt,3x3,et,
2_2016-06-07_4,D12,2016-06-07T00:00:00,2_2016-06-07,4.139154022988506,ucdpt,3x3,et,
2_2016-06-07_5,D14,2016-06-07T00:00:00,2_2016-06-07,3.9335879945429757,ucdpt,3x3,et,
2_2016-06-07_8,D04,2016-06-07T00:00:00,2_2016-06-07,5.011451683428072,ucdpt,3x3,et,
2_2016-06-07_9,D06,2016-06-07T00:00:00,2_2016-06-07,2.0664814023086784,ucdpt,3x3,et,
2_2016-06-07_11,D10,2016-06-07T00:00:00,2_2016-06-07,3.687944520236471,ucdpt,3x3,et,
2_2016-06-07_10,D09,2016-06-07T00:00:00,2_2016-06-07,1.9957521719250113,ucdpt,3x3,et,
2_2016-06-07_12,D13,2016-06-07T00:00:00,2_2016-06-07,3.638698172090951,ucdpt,3x3,et,
2_2016-06-07_13,D01,2016-06-07T00:00:00,2_2016-06-07,4.200640522875816,ucdpt,3x3,et,
2_2016-06-07_14,D05,2016-06-07T00:00:00,2_2016-06-07,5.658888888888889,ucdpt,3x3,et,
2_2016-06-07_6,D07,2016-06-07T00:00:00,2_2016-06-07,6.894026607538802,ucdpt,3x3,et,
2_2016-06-07_7,D08,2016-06-07T00:00:00,2_2016-06-07,0.7531962696057652,ucdpt,3x3,et,
2_2016-06-07_2,D03,2016-06-07T00:00:00,2_2016-06-07,6.2736465324384785,ucdpt,3x3,et,
2_2016-06-07_3,D11,2016-06-07T00:00:00,2_2016-06-07,4.7298411998235546,ucdpt,3x3,et,
2_2016-06-07_1,D02,2016-06-07T00:00:00,2_2016-06-07,3.488610987047789,ucdpt,3x3,et,
2_2016-06-08_4,D12,2016-06-08T00:00:00,2_2016-06-08,3.830326436781609,ucdpt,3x3,et,
2_2016-06-08_5,D14,2016-06-08T00:00:00,2_2016-06-08,3.4989677125966345,ucdpt,3x3,et,
2_2016-06-08_8,D04,2016-06-08T00:00:00,2_2016-06-08,4.77063401836467,ucdpt,3x3,et,
2_2016-06-08_9,D06,2016-06-08T00:00:00,2_2016-06-08,2.0671483539974345,ucdpt,3x3,et,
2_2016-06-08_11,D10,2016-06-08T00:00:00,2_2016-06-08,3.2500227376080044,ucdpt,3x3,et,
2_2016-06-08_10,D09,2016-06-08T00:00:00,2_2016-06-08,1.8737677183356194,ucdpt,3x3,et,
2_2016-06-08_12,D13,2016-06-08T00:00:00,2_2016-06-08,3.225925100312083,ucdpt,3x3,et,
2_2016-06-08_13,D01,2016-06-08T00:00:00,2_2016-06-08,4.091856209150327,ucdpt,3x3,et,
2_2016-06-08_14,D05,2016-06-08T00:00:00,2_2016-06-08,5.083333333333333,ucdpt,3x3,et,
2_2016-06-08_6,D07,2016-06-08T00:00:00,2_2016-06-08,6.531729490022172,ucdpt,3x3,et,
2_2016-06-08_7,D08,2016-06-08T00:00:00,2_2016-06-08,0.7146672318779145,ucdpt,3x3,et,
2_2016-06-08_2,D03,2016-06-08T00:00:00,2_2016-06-08,5.827463087248323,ucdpt,3x3,et,
2_2016-06-08_3,D11,2016-06-08T00:00:00,2_2016-06-08,4.597697397441553,ucdpt,3x3,et,
2_2016-06-08_1,D02,2016-06-08T00:00:00,2_2016-06-08,3.151384546672622,ucdpt,3x3,et,
2_2016-06-09_4,D12,2016-06-09T00:00:00,2_2016-06-09,3.6082390804597697,ucdpt,3x3,et,
2_2016-06-09_5,D14,2016-06-09T00:00:00,2_2016-06-09,3.2031696225557065,ucdpt,3x3,et,
2_2016-06-09_8,D04,2016-06-09T00:00:00,2_2016-06-09,4.520183646698732,ucdpt,3x3,et,
2_2016-06-09_9,D06,2016-06-09T00:00:00,2_2016-06-09,2.081000427533134,ucdpt,3x3,et,
