"Station_ID","model","water_year","month","stat","value"
"D07","itrc",2015,"JUN","stdDev",0.134256066373273
"D08","itrc",2015,"JUN","stdDev",0.316227766016838
"D03","itrc",2015,"JUN","stdDev",0.0816496580927726
"D11","itrc",2015,"JUN","stdDev",0.0666666666666667
"D02","itrc",2015,"JUN","stdDev",0.166295883856625
"D12","disalexi",2015,"JUN","stdDev",0.32241373618993
"D14","disalexi",2015,"JUN","stdDev",0.18921540406585
"D04","disalexi",2015,"JUN","stdDev",0.0916245694581653
"D06","disalexi",2015,"JUN","stdDev",0.42687494916219
"D10","disalexi",2015,"JUN","stdDev",0.116534316463352
"D09","disalexi",2015,"JUN","stdDev",0.258198889747161
"D13","disalexi",2015,"JUN","stdDev",0.640794260235387
"D01","disalexi",2015,"JUN","stdDev",0.262466929133727
"D05","disalexi",2015,"JUN","stdDev",0.270801280154532
"D07","disalexi",2015,"JUN","stdDev",0.0314269680527319
"D08","disalexi",2015,"JUN","stdDev",0.170692127730415
"D03","disalexi",2015,"JUN","stdDev",0.0684934889218808
"D11","disalexi",2015,"JUN","stdDev",0.249938263982267
"D02","disalexi",2015,"JUN","stdDev",0.240370085030933
"D12","ucdpt",2015,"JUN","stdDev",0.0874889763779193
"D14","ucdpt",2015,"JUN","stdDev",0.134256066373275
"D04","ucdpt",2015,"JUN","stdDev",0.0942809041582063
"D06","ucdpt",2015,"JUN","stdDev",0.454606056566195
"D10","ucdpt",2015,"JUN","stdDev",0.0684934889218808
"D09","ucdpt",2015,"JUN","stdDev",0.0415739709641441
"D13","ucdpt",2015,"JUN","stdDev",0.168508343201143
"D01","ucdpt",2015,"JUN","stdDev",0.0684934889218513
"D05","ucdpt",2015,"JUN","stdDev",0.176383420737639
"D07","ucdpt",2015,"JUN","stdDev",0.0314269680527319
"D08","ucdpt",2015,"JUN","stdDev",0.152347880008912
"D03","ucdpt",2015,"JUN","stdDev",0.0816496580927726
"D11","ucdpt",2015,"JUN","stdDev",0.0666666666666667
"D02","ucdpt",2015,"JUN","stdDev",0.0737027731190211
"D12","ucdmetric",2015,"JUN","stdDev",0.177081971672315
"D14","ucdmetric",2015,"JUN","stdDev",0.170692127730403
"D04","ucdmetric",2015,"JUN","stdDev",0.0737027731190211
"D06","ucdmetric",2015,"JUN","stdDev",0.209644025156811
"D10","ucdmetric",2015,"JUN","stdDev",0.056655772373269
"D09","ucdmetric",2015,"JUN","stdDev",0.243938871112224
"D13","ucdmetric",2015,"JUN","stdDev",0.0955813918560315
"D01","ucdmetric",2015,"JUN","stdDev",0.0831479419282882
"D05","ucdmetric",2015,"JUN","stdDev",0.204275292342778
"D07","ucdmetric",2015,"JUN","stdDev",0.0684934889218771
"D08","ucdmetric",2015,"JUN","stdDev",0.198761597999979
"D03","ucdmetric",2015,"JUN","stdDev",0.0942809041582063
"D11","ucdmetric",2015,"JUN","stdDev",0.181216738114443
"D02","ucdmetric",2015,"JUN","stdDev",0.185259244450372
"D12","sims",2015,"JUN","stdDev",0.216024689946929
"D14","sims",2015,"JUN","stdDev",0.149071198499986
"D04","sims",2015,"JUN","stdDev",0.0916245694581653
"D06","sims",2015,"JUN","stdDev",0.0684934889218513
"D10","sims",2015,"JUN","stdDev",0.207869854820779
"D09","sims",2015,"JUN","stdDev",0.0737027731190211
"D13","sims",2015,"JUN","stdDev",0.0737027731190211
"D01","sims",2015,"JUN","stdDev",0.0496903994999592
"D05","sims",2015,"JUN","stdDev",0.391578004149024
"D07","sims",2015,"JUN","stdDev",0.0566557723732512
"D08","sims",2015,"JUN","stdDev",0.128620410031009
"D03","sims",2015,"JUN","stdDev",0.0955813918560315
"D11","sims",2015,"JUN","stdDev",0.0415739709641441
"D02","sims",2015,"JUN","stdDev",0.170692127730403
"D12","calsimetaw",2015,"JUN","stdDev",0
"D14","calsimetaw",2015,"JUN","stdDev",0
"D04","calsimetaw",2015,"JUN","stdDev",0
"D06","calsimetaw",2015,"JUN","stdDev",0
"D10","calsimetaw",2015,"JUN","stdDev",0
"D09","calsimetaw",2015,"JUN","stdDev",0
"D13","calsimetaw",2015,"JUN","stdDev",0
"D01","calsimetaw",2015,"JUN","stdDev",0
"D05","calsimetaw",2015,"JUN","stdDev",NA
"D07","calsimetaw",2015,"JUN","stdDev",0
"D08","calsimetaw",2015,"JUN","stdDev",0
"D03","calsimetaw",2015,"JUN","stdDev",0
"D11","calsimetaw",2015,"JUN","stdDev",0
"D02","calsimetaw",2015,"JUN","stdDev",0
"D12","detaw",2015,"JUN","stdDev",0
"D14","detaw",2015,"JUN","stdDev",0
"D04","detaw",2015,"JUN","stdDev",0
"D06","detaw",2015,"JUN","stdDev",0
"D10","detaw",2015,"JUN","stdDev",0
"D09","detaw",2015,"JUN","stdDev",0
"D13","detaw",2015,"JUN","stdDev",0
"D01","detaw",2015,"JUN","stdDev",0
"D05","detaw",2015,"JUN","stdDev",NA
"D07","detaw",2015,"JUN","stdDev",0
"D08","detaw",2015,"JUN","stdDev",0
"D03","detaw",2015,"JUN","stdDev",0
"D11","detaw",2015,"JUN","stdDev",0
"D02","detaw",2015,"JUN","stdDev",0
"D12","spatial_cimis_eto",2015,"JUN","stdDev",0
"D14","spatial_cimis_eto",2015,"JUN","stdDev",0
"D04","spatial_cimis_eto",2015,"JUN","stdDev",0
"D06","spatial_cimis_eto",2015,"JUN","stdDev",0
"D10","spatial_cimis_eto",2015,"JUN","stdDev",0
"D09","spatial_cimis_eto",2015,"JUN","stdDev",0
"D13","spatial_cimis_eto",2015,"JUN","stdDev",0
"D01","spatial_cimis_eto",2015,"JUN","stdDev",0
"D05","spatial_cimis_eto",2015,"JUN","stdDev",0
"D07","spatial_cimis_eto",2015,"JUN","stdDev",0
"D08","spatial_cimis_eto",2015,"JUN","stdDev",0
"D03","spatial_cimis_eto",2015,"JUN","stdDev",0
"D11","spatial_cimis_eto",2015,"JUN","stdDev",0
"D02","spatial_cimis_eto",2015,"JUN","stdDev",0
"D12","detaw_eto",2015,"JUN","stdDev",0
"D14","detaw_eto",2015,"JUN","stdDev",0
"D04","detaw_eto",2015,"JUN","stdDev",0
"D06","detaw_eto",2015,"JUN","stdDev",0
"D10","detaw_eto",2015,"JUN","stdDev",0
"D09","detaw_eto",2015,"JUN","stdDev",0
"D13","detaw_eto",2015,"JUN","stdDev",0
"D01","detaw_eto",2015,"JUN","stdDev",0
"D05","detaw_eto",2015,"JUN","stdDev",0
"D07","detaw_eto",2015,"JUN","stdDev",0
"D08","detaw_eto",2015,"JUN","stdDev",0
"D03","detaw_eto",2015,"JUN","stdDev",0
"D11","detaw_eto",2015,"JUN","stdDev",0
"D02","detaw_eto",2015,"JUN","stdDev",0
"D12","disalexi_eto",2015,"JUN","stdDev",0
"D14","disalexi_eto",2015,"JUN","stdDev",0
"D04","disalexi_eto",2015,"JUN","stdDev",0
"D06","disalexi_eto",2015,"JUN","stdDev",0
"D10","disalexi_eto",2015,"JUN","stdDev",0
"D09","disalexi_eto",2015,"JUN","stdDev",0
"D13","disalexi_eto",2015,"JUN","stdDev",0
"D01","disalexi_eto",2015,"JUN","stdDev",0
"D05","disalexi_eto",2015,"JUN","stdDev",0
"D07","disalexi_eto",2015,"JUN","stdDev",0
"D08","disalexi_eto",2015,"JUN","stdDev",0
"D03","disalexi_eto",2015,"JUN","stdDev",0
"D11","disalexi_eto",2015,"JUN","stdDev",0
"D02","disalexi_eto",2015,"JUN","stdDev",0
"D12","itrc",2016,"JUN","stdDev",0.249938263982267
"D14","itrc",2016,"JUN","stdDev",0.0737027731190211
"D04","itrc",2016,"JUN","stdDev",0.0666666666666667
"D06","itrc",2016,"JUN","stdDev",0.106574033851396
"D10","itrc",2016,"JUN","stdDev",0.0415739709641441
"D09","itrc",2016,"JUN","stdDev",0.0666666666666667
"D13","itrc",2016,"JUN","stdDev",0.387138919781877
"D01","itrc",2016,"JUN","stdDev",0.399382239013586
"D05","itrc",2016,"JUN","stdDev",0.13425606637326
"D07","itrc",2016,"JUN","stdDev",0.253859103528797
"D08","itrc",2016,"JUN","stdDev",0.336650164612069
"D03","itrc",2016,"JUN","stdDev",0.0785674201318329
"D11","itrc",2016,"JUN","stdDev",0.304695760017823
"D02","itrc",2016,"JUN","stdDev",0.0415739709641441
"D12","disalexi",2016,"JUN","stdDev",0.669991708074726
"D14","disalexi",2016,"JUN","stdDev",0.377123616632825
"D04","disalexi",2016,"JUN","stdDev",0.233068632926704
"D06","disalexi",2016,"JUN","stdDev",0.23465235646603
"D10","disalexi",2016,"JUN","stdDev",0.54659439449995
"D09","disalexi",2016,"JUN","stdDev",0.309120616516523
"D13","disalexi",2016,"JUN","stdDev",0.170692127730415
"D01","disalexi",2016,"JUN","stdDev",0.397523195999958
"D05","disalexi",2016,"JUN","stdDev",0.14142135623731
"D07","disalexi",2016,"JUN","stdDev",0.116534316463352
"D08","disalexi",2016,"JUN","stdDev",0.231474073955553
"D03","disalexi",2016,"JUN","stdDev",0.0628539361054637
"D11","disalexi",2016,"JUN","stdDev",0.14142135623731
"D02","disalexi",2016,"JUN","stdDev",0.257240820062003
"D12","ucdpt",2016,"JUN","stdDev",0.249443825784929
"D14","ucdpt",2016,"JUN","stdDev",0.163299316185545
"D04","ucdpt",2016,"JUN","stdDev",0.221665970480668
"D06","ucdpt",2016,"JUN","stdDev",0.329983164553722
"D10","ucdpt",2016,"JUN","stdDev",0.105409255338946
"D09","ucdpt",2016,"JUN","stdDev",0.11653431646335
"D13","ucdpt",2016,"JUN","stdDev",0.0471404520791032
"D01","ucdpt",2016,"JUN","stdDev",0.124721912892465
"D05","ucdpt",2016,"JUN","stdDev",0.133333333333333
"D07","ucdpt",2016,"JUN","stdDev",0.0471404520791032
"D08","ucdpt",2016,"JUN","stdDev",0.0874889763779092
"D03","ucdpt",2016,"JUN","stdDev",0.0684934889218808
"D11","ucdpt",2016,"JUN","stdDev",0.147405546238015
"D02","ucdpt",2016,"JUN","stdDev",0.113311544746502
"D12","ucdmetric",2016,"JUN","stdDev",0.289742329120116
"D14","ucdmetric",2016,"JUN","stdDev",0.205480466765633
"D04","ucdmetric",2016,"JUN","stdDev",0.0816496580927726
"D06","ucdmetric",2016,"JUN","stdDev",0.147405546238015
"D10","ucdmetric",2016,"JUN","stdDev",0.122726233524299
"D09","ucdmetric",2016,"JUN","stdDev",0.42687494916219
"D13","ucdmetric",2016,"JUN","stdDev",0.125707872210944
"D01","ucdmetric",2016,"JUN","stdDev",0.298142396999972
"D05","ucdmetric",2016,"JUN","stdDev",0.226077666104176
"D07","ucdmetric",2016,"JUN","stdDev",0.0684934889218513
"D08","ucdmetric",2016,"JUN","stdDev",0.207869854820774
"D03","ucdmetric",2016,"JUN","stdDev",0.0628539361054637
"D11","ucdmetric",2016,"JUN","stdDev",0.133333333333333
"D02","ucdmetric",2016,"JUN","stdDev",0.34783279649997
"D12","sims",2016,"JUN","stdDev",0.124721912892465
"D14","sims",2016,"JUN","stdDev",0.0955813918560315
"D04","sims",2016,"JUN","stdDev",0.0684934889218808
"D06","sims",2016,"JUN","stdDev",0.157134840263666
"D10","sims",2016,"JUN","stdDev",0.0666666666666667
"D09","sims",2016,"JUN","stdDev",0.103040205505508
"D13","sims",2016,"JUN","stdDev",0.0666666666666667
"D01","sims",2016,"JUN","stdDev",0.0684934889218513
"D05","sims",2016,"JUN","stdDev",0.23465235646603
"D07","sims",2016,"JUN","stdDev",0.0415739709641441
"D08","sims",2016,"JUN","stdDev",0.196889390518553
"D03","sims",2016,"JUN","stdDev",0.031426968052764
"D11","sims",2016,"JUN","stdDev",0.0496903994999592
"D02","sims",2016,"JUN","stdDev",0.0942809041582063
"D12","calsimetaw",2016,"JUN","stdDev",0
"D14","calsimetaw",2016,"JUN","stdDev",0
"D04","calsimetaw",2016,"JUN","stdDev",0
"D06","calsimetaw",2016,"JUN","stdDev",0
"D10","calsimetaw",2016,"JUN","stdDev",0
"D09","calsimetaw",2016,"JUN","stdDev",0
"D13","calsimetaw",2016,"JUN","stdDev",0
"D01","calsimetaw",2016,"JUN","stdDev",0
"D05","calsimetaw",2016,"JUN","stdDev",NA
"D07","calsimetaw",2016,"JUN","stdDev",0
"D08","calsimetaw",2016,"JUN","stdDev",0
"D03","calsimetaw",2016,"JUN","stdDev",0
"D11","calsimetaw",2016,"JUN","stdDev",0
"D02","calsimetaw",2016,"JUN","stdDev",0
"D12","detaw",2016,"JUN","stdDev",0
"D14","detaw",2016,"JUN","stdDev",0
"D04","detaw",2016,"JUN","stdDev",0
"D06","detaw",2016,"JUN","stdDev",0
"D10","detaw",2016,"JUN","stdDev",0
"D09","detaw",2016,"JUN","stdDev",0
"D13","detaw",2016,"JUN","stdDev",0
"D01","detaw",2016,"JUN","stdDev",0
"D05","detaw",2016,"JUN","stdDev",NA
"D07","detaw",2016,"JUN","stdDev",0
"D08","detaw",2016,"JUN","stdDev",0
"D03","detaw",2016,"JUN","stdDev",0
"D11","detaw",2016,"JUN","stdDev",0
"D02","detaw",2016,"JUN","stdDev",0
"D12","spatial_cimis_eto",2016,"JUN","stdDev",0
"D14","spatial_cimis_eto",2016,"JUN","stdDev",0
"D04","spatial_cimis_eto",2016,"JUN","stdDev",0
"D06","spatial_cimis_eto",2016,"JUN","stdDev",0
"D10","spatial_cimis_eto",2016,"JUN","stdDev",0
"D09","spatial_cimis_eto",2016,"JUN","stdDev",0
"D13","spatial_cimis_eto",2016,"JUN","stdDev",0
"D01","spatial_cimis_eto",2016,"JUN","stdDev",0
"D05","spatial_cimis_eto",2016,"JUN","stdDev",0
"D07","spatial_cimis_eto",2016,"JUN","stdDev",0
"D08","spatial_cimis_eto",2016,"JUN","stdDev",0
"D03","spatial_cimis_eto",2016,"JUN","stdDev",0
"D11","spatial_cimis_eto",2016,"JUN","stdDev",0
"D02","spatial_cimis_eto",2016,"JUN","stdDev",0
"D12","detaw_eto",2016,"JUN","stdDev",0
"D14","detaw_eto",2016,"JUN","stdDev",0
"D04","detaw_eto",2016,"JUN","stdDev",0
"D06","detaw_eto",2016,"JUN","stdDev",0
"D10","detaw_eto",2016,"JUN","stdDev",0
"D09","detaw_eto",2016,"JUN","stdDev",0
"D13","detaw_eto",2016,"JUN","stdDev",0
"D01","detaw_eto",2016,"JUN","stdDev",0
"D05","detaw_eto",2016,"JUN","stdDev",0
"D07","detaw_eto",2016,"JUN","stdDev",0
"D08","detaw_eto",2016,"JUN","stdDev",0
"D03","detaw_eto",2016,"JUN","stdDev",0
"D11","detaw_eto",2016,"JUN","stdDev",0
"D02","detaw_eto",2016,"JUN","stdDev",0
"D12","disalexi_eto",2016,"JUN","stdDev",0
"D14","disalexi_eto",2016,"JUN","stdDev",0
"D04","disalexi_eto",2016,"JUN","stdDev",0
"D06","disalexi_eto",2016,"JUN","stdDev",0
"D10","disalexi_eto",2016,"JUN","stdDev",0
"D09","disalexi_eto",2016,"JUN","stdDev",0
"D13","disalexi_eto",2016,"JUN","stdDev",0
"D01","disalexi_eto",2016,"JUN","stdDev",0
"D05","disalexi_eto",2016,"JUN","stdDev",0
"D07","disalexi_eto",2016,"JUN","stdDev",0
"D08","disalexi_eto",2016,"JUN","stdDev",0
"D03","disalexi_eto",2016,"JUN","stdDev",0
"D11","disalexi_eto",2016,"JUN","stdDev",0
"D02","disalexi_eto",2016,"JUN","stdDev",0
"D12","itrc",2015,"MAR","count",0.9
"D14","itrc",2015,"MAR","count",0.9
"D04","itrc",2015,"MAR","count",0.9
"D06","itrc",2015,"MAR","count",0.9
"D10","itrc",2015,"MAR","count",0.9
"D09","itrc",2015,"MAR","count",0.9
"D13","itrc",2015,"MAR","count",0.9
"D01","itrc",2015,"MAR","count",0.9
"D05","itrc",2015,"MAR","count",0.9
"D07","itrc",2015,"MAR","count",0.9
"D08","itrc",2015,"MAR","count",0.9
"D03","itrc",2015,"MAR","count",0.9
"D11","itrc",2015,"MAR","count",0.9
"D02","itrc",2015,"MAR","count",0.9
"D12","disalexi",2015,"MAR","count",0.9
"D14","disalexi",2015,"MAR","count",0.9
"D04","disalexi",2015,"MAR","count",0.9
"D06","disalexi",2015,"MAR","count",0.9
"D10","disalexi",2015,"MAR","count",0.9
"D09","disalexi",2015,"MAR","count",0.9
"D13","disalexi",2015,"MAR","count",0.9
"D01","disalexi",2015,"MAR","count",0.9
"D05","disalexi",2015,"MAR","count",0.9
"D07","disalexi",2015,"MAR","count",0.9
"D08","disalexi",2015,"MAR","count",0.9
"D03","disalexi",2015,"MAR","count",0.9
"D11","disalexi",2015,"MAR","count",0.9
"D02","disalexi",2015,"MAR","count",0.9
"D12","ucdpt",2015,"MAR","count",0.9
"D14","ucdpt",2015,"MAR","count",0.9
"D04","ucdpt",2015,"MAR","count",0.9
"D06","ucdpt",2015,"MAR","count",0.9
"D10","ucdpt",2015,"MAR","count",0.9
"D09","ucdpt",2015,"MAR","count",0.9
"D13","ucdpt",2015,"MAR","count",0.9
"D01","ucdpt",2015,"MAR","count",0.9
"D05","ucdpt",2015,"MAR","count",0.9
"D07","ucdpt",2015,"MAR","count",0.9
"D08","ucdpt",2015,"MAR","count",0.9
"D03","ucdpt",2015,"MAR","count",0.9
"D11","ucdpt",2015,"MAR","count",0.9
"D02","ucdpt",2015,"MAR","count",0.9
"D12","ucdmetric",2015,"MAR","count",0.9
"D14","ucdmetric",2015,"MAR","count",0.9
"D04","ucdmetric",2015,"MAR","count",0.9
"D06","ucdmetric",2015,"MAR","count",0.9
"D10","ucdmetric",2015,"MAR","count",0.9
"D09","ucdmetric",2015,"MAR","count",0.9
"D13","ucdmetric",2015,"MAR","count",0.9
"D01","ucdmetric",2015,"MAR","count",0.9
"D05","ucdmetric",2015,"MAR","count",0.9
"D07","ucdmetric",2015,"MAR","count",0.9
"D08","ucdmetric",2015,"MAR","count",0.9
"D03","ucdmetric",2015,"MAR","count",0.9
"D11","ucdmetric",2015,"MAR","count",0.9
"D02","ucdmetric",2015,"MAR","count",0.9
"D12","sims",2015,"MAR","count",0.9
"D14","sims",2015,"MAR","count",0.9
"D04","sims",2015,"MAR","count",0.9
"D06","sims",2015,"MAR","count",0.9
"D10","sims",2015,"MAR","count",0.9
"D09","sims",2015,"MAR","count",0.9
"D13","sims",2015,"MAR","count",0.9
"D01","sims",2015,"MAR","count",0.9
"D05","sims",2015,"MAR","count",0.9
"D07","sims",2015,"MAR","count",0.9
"D08","sims",2015,"MAR","count",0.9
"D03","sims",2015,"MAR","count",0.9
"D11","sims",2015,"MAR","count",0.9
"D02","sims",2015,"MAR","count",0.9
"D12","calsimetaw",2015,"MAR","count",0.9
"D14","calsimetaw",2015,"MAR","count",0.9
"D04","calsimetaw",2015,"MAR","count",0.9
"D06","calsimetaw",2015,"MAR","count",0.9
"D10","calsimetaw",2015,"MAR","count",0.9
"D09","calsimetaw",2015,"MAR","count",0.9
"D13","calsimetaw",2015,"MAR","count",0.9
"D01","calsimetaw",2015,"MAR","count",0.9
"D05","calsimetaw",2015,"MAR","count",0
"D07","calsimetaw",2015,"MAR","count",0.9
"D08","calsimetaw",2015,"MAR","count",0.9
"D03","calsimetaw",2015,"MAR","count",0.9
"D11","calsimetaw",2015,"MAR","count",0.9
"D02","calsimetaw",2015,"MAR","count",0.9
"D12","detaw",2015,"MAR","count",0.9
"D14","detaw",2015,"MAR","count",0.9
"D04","detaw",2015,"MAR","count",0.9
"D06","detaw",2015,"MAR","count",0.9
"D10","detaw",2015,"MAR","count",0.9
"D09","detaw",2015,"MAR","count",0.9
"D13","detaw",2015,"MAR","count",0.9
"D01","detaw",2015,"MAR","count",0.9
"D05","detaw",2015,"MAR","count",0
"D07","detaw",2015,"MAR","count",0.9
"D08","detaw",2015,"MAR","count",0.9
"D03","detaw",2015,"MAR","count",0.9
"D11","detaw",2015,"MAR","count",0.9
"D02","detaw",2015,"MAR","count",0.9
"D12","spatial_cimis_eto",2015,"MAR","count",1.2
"D14","spatial_cimis_eto",2015,"MAR","count",0.9
"D04","spatial_cimis_eto",2015,"MAR","count",1.2
"D06","spatial_cimis_eto",2015,"MAR","count",1.2
"D10","spatial_cimis_eto",2015,"MAR","count",1.2
"D09","spatial_cimis_eto",2015,"MAR","count",1.3
"D13","spatial_cimis_eto",2015,"MAR","count",1
"D01","spatial_cimis_eto",2015,"MAR","count",1
"D05","spatial_cimis_eto",2015,"MAR","count",1.2
"D07","spatial_cimis_eto",2015,"MAR","count",0.9
"D08","spatial_cimis_eto",2015,"MAR","count",1.2
"D03","spatial_cimis_eto",2015,"MAR","count",1.2
"D11","spatial_cimis_eto",2015,"MAR","count",1.2
"D02","spatial_cimis_eto",2015,"MAR","count",0.9
"D12","detaw_eto",2015,"MAR","count",0.9
"D14","detaw_eto",2015,"MAR","count",0.9
"D04","detaw_eto",2015,"MAR","count",0.9
"D06","detaw_eto",2015,"MAR","count",0.9
"D10","detaw_eto",2015,"MAR","count",0.9
"D09","detaw_eto",2015,"MAR","count",0.9
"D13","detaw_eto",2015,"MAR","count",0.9
"D01","detaw_eto",2015,"MAR","count",0.9
"D05","detaw_eto",2015,"MAR","count",0.9
"D07","detaw_eto",2015,"MAR","count",0.9
"D08","detaw_eto",2015,"MAR","count",0.9
"D03","detaw_eto",2015,"MAR","count",0.9
"D11","detaw_eto",2015,"MAR","count",0.9
"D02","detaw_eto",2015,"MAR","count",0.9
"D12","disalexi_eto",2015,"MAR","count",0.9
"D14","disalexi_eto",2015,"MAR","count",0.9
"D04","disalexi_eto",2015,"MAR","count",0.9
"D06","disalexi_eto",2015,"MAR","count",0.9
"D10","disalexi_eto",2015,"MAR","count",0.9
"D09","disalexi_eto",2015,"MAR","count",0.9
"D13","disalexi_eto",2015,"MAR","count",0.9
"D01","disalexi_eto",2015,"MAR","count",0.9
"D05","disalexi_eto",2015,"MAR","count",0.9
"D07","disalexi_eto",2015,"MAR","count",0.9
"D08","disalexi_eto",2015,"MAR","count",0.9
"D03","disalexi_eto",2015,"MAR","count",0.9
"D11","disalexi_eto",2015,"MAR","count",0.9
"D02","disalexi_eto",2015,"MAR","count",0.9
"D12","itrc",2016,"MAR","count",0.9
"D14","itrc",2016,"MAR","count",0.9
"D04","itrc",2016,"MAR","count",0.9
"D06","itrc",2016,"MAR","count",0.9
"D10","itrc",2016,"MAR","count",0.9
"D09","itrc",2016,"MAR","count",0.9
"D13","itrc",2016,"MAR","count",0.9
"D01","itrc",2016,"MAR","count",0.9
"D05","itrc",2016,"MAR","count",0.9
"D07","itrc",2016,"MAR","count",0.9
"D08","itrc",2016,"MAR","count",0.9
"D03","itrc",2016,"MAR","count",0.9
"D11","itrc",2016,"MAR","count",0.9
"D02","itrc",2016,"MAR","count",0.9
"D12","disalexi",2016,"MAR","count",0.9
"D14","disalexi",2016,"MAR","count",0.9
"D04","disalexi",2016,"MAR","count",0.9
"D06","disalexi",2016,"MAR","count",0.9
"D10","disalexi",2016,"MAR","count",0.9
"D09","disalexi",2016,"MAR","count",0.9
"D13","disalexi",2016,"MAR","count",0.9
"D01","disalexi",2016,"MAR","count",0.9
"D05","disalexi",2016,"MAR","count",0.9
"D07","disalexi",2016,"MAR","count",0.9
"D08","disalexi",2016,"MAR","count",0.9
"D03","disalexi",2016,"MAR","count",0.9
"D11","disalexi",2016,"MAR","count",0.9
"D02","disalexi",2016,"MAR","count",0.9
"D12","ucdpt",2016,"MAR","count",0.9
"D14","ucdpt",2016,"MAR","count",0.9
"D04","ucdpt",2016,"MAR","count",0.9
"D06","ucdpt",2016,"MAR","count",0.9
"D10","ucdpt",2016,"MAR","count",0.9
"D09","ucdpt",2016,"MAR","count",0.9
"D13","ucdpt",2016,"MAR","count",0.9
"D01","ucdpt",2016,"MAR","count",0.9
"D05","ucdpt",2016,"MAR","count",0.9
"D07","ucdpt",2016,"MAR","count",0.9
"D08","ucdpt",2016,"MAR","count",0.9
"D03","ucdpt",2016,"MAR","count",0.9
"D11","ucdpt",2016,"MAR","count",0.9
"D02","ucdpt",2016,"MAR","count",0.9
"D12","ucdmetric",2016,"MAR","count",0.9
"D14","ucdmetric",2016,"MAR","count",0.9
"D04","ucdmetric",2016,"MAR","count",0.9
"D06","ucdmetric",2016,"MAR","count",0.9
"D10","ucdmetric",2016,"MAR","count",0.9
"D09","ucdmetric",2016,"MAR","count",0.9
"D13","ucdmetric",2016,"MAR","count",0.9
"D01","ucdmetric",2016,"MAR","count",0.9
"D05","ucdmetric",2016,"MAR","count",0.9
"D07","ucdmetric",2016,"MAR","count",0.9
"D08","ucdmetric",2016,"MAR","count",0.9
"D03","ucdmetric",2016,"MAR","count",0.9
"D11","ucdmetric",2016,"MAR","count",0.9
"D02","ucdmetric",2016,"MAR","count",0.9
"D12","sims",2016,"MAR","count",0.9
"D14","sims",2016,"MAR","count",0.9
"D04","sims",2016,"MAR","count",0.9
"D06","sims",2016,"MAR","count",0.9
"D10","sims",2016,"MAR","count",0.9
"D09","sims",2016,"MAR","count",0.9
"D13","sims",2016,"MAR","count",0.9
"D01","sims",2016,"MAR","count",0.9
"D05","sims",2016,"MAR","count",0.9
"D07","sims",2016,"MAR","count",0.9
"D08","sims",2016,"MAR","count",0.9
"D03","sims",2016,"MAR","count",0.9
"D11","sims",2016,"MAR","count",0.9
"D02","sims",2016,"MAR","count",0.9
"D12","calsimetaw",2016,"MAR","count",0.9
"D14","calsimetaw",2016,"MAR","count",0.9
"D04","calsimetaw",2016,"MAR","count",0.9
"D06","calsimetaw",2016,"MAR","count",0.9
"D10","calsimetaw",2016,"MAR","count",0.9
"D09","calsimetaw",2016,"MAR","count",0.9
"D13","calsimetaw",2016,"MAR","count",0.9
"D01","calsimetaw",2016,"MAR","count",0.9
"D05","calsimetaw",2016,"MAR","count",0
"D07","calsimetaw",2016,"MAR","count",0.9
"D08","calsimetaw",2016,"MAR","count",0.9
"D03","calsimetaw",2016,"MAR","count",0.9
"D11","calsimetaw",2016,"MAR","count",0.9
"D02","calsimetaw",2016,"MAR","count",0.9
"D12","detaw",2016,"MAR","count",0.9
"D14","detaw",2016,"MAR","count",0.9
"D04","detaw",2016,"MAR","count",0.9
"D06","detaw",2016,"MAR","count",0.9
"D10","detaw",2016,"MAR","count",0.9
"D09","detaw",2016,"MAR","count",0.9
"D13","detaw",2016,"MAR","count",0.9
"D01","detaw",2016,"MAR","count",0.9
"D05","detaw",2016,"MAR","count",0
"D07","detaw",2016,"MAR","count",0.9
"D08","detaw",2016,"MAR","count",0.9
"D03","detaw",2016,"MAR","count",0.9
"D11","detaw",2016,"MAR","count",0.9
"D02","detaw",2016,"MAR","count",0.9
"D12","spatial_cimis_eto",2016,"MAR","count",1.2
"D14","spatial_cimis_eto",2016,"MAR","count",0.9
"D04","spatial_cimis_eto",2016,"MAR","count",1.2
"D06","spatial_cimis_eto",2016,"MAR","count",1.2
"D10","spatial_cimis_eto",2016,"MAR","count",1.2
"D09","spatial_cimis_eto",2016,"MAR","count",1.3
"D13","spatial_cimis_eto",2016,"MAR","count",1
"D01","spatial_cimis_eto",2016,"MAR","count",1
"D05","spatial_cimis_eto",2016,"MAR","count",1.2
"D07","spatial_cimis_eto",2016,"MAR","count",0.9
"D08","spatial_cimis_eto",2016,"MAR","count",1.2
"D03","spatial_cimis_eto",2016,"MAR","count",1.2
"D11","spatial_cimis_eto",2016,"MAR","count",1.2
"D02","spatial_cimis_eto",2016,"MAR","count",0.9
"D12","detaw_eto",2016,"MAR","count",0.9
"D14","detaw_eto",2016,"MAR","count",0.9
"D04","detaw_eto",2016,"MAR","count",0.9
"D06","detaw_eto",2016,"MAR","count",0.9
"D10","detaw_eto",2016,"MAR","count",0.9
"D09","detaw_eto",2016,"MAR","count",0.9
"D13","detaw_eto",2016,"MAR","count",0.9
"D01","detaw_eto",2016,"MAR","count",0.9
"D05","detaw_eto",2016,"MAR","count",0.9
